,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
566,176571,https://sofifa.com/player/176571/andre-ayew/180002,A. Ayew,André Ayew Pelé,"RM, ST, CAM",79,79,13000000.0,110000.0,27,1989-12-17,176,72,19.0,West Ham United,English Premier League,1.0,SUB,20.0,,2016-08-09,2019.0,117,Ghana,,,,Left,3,3,3,High/Medium,Normal (170-185),Yes,24700000.0,,"Avoids Using Weaker Foot, Selfish",75.0,74.0,75.0,79.0,56.0,77.0,77,73,76,77,65,78,74,57,71,79,76,75,86,75,81,75,88,86,71,75,78,52,79,75,71,74,49,60,57,10,6,12,7,15,,76+2,76+2,76+2,77+1,77+1,77+1,77+1,77+1,77+2,77+2,77+2,77+2,75+2,75+2,75+2,77+2,69+2,68+2,68+2,68+2,69+2,68+2,65+2,65+2,65+2,68+2,17+2,https://cdn.sofifa.net/players/176/571/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gh.png
2909,193550,https://sofifa.com/player/193550/beram-kayal/180002,B. Kayal,Beram Kayal,CM,73,73,3800000.0,50000.0,29,1988-05-02,178,74,1808.0,Brighton & Hove Albion,English Premier League,1.0,SUB,7.0,,2015-01-29,2019.0,26,Israel,,,,Right,3,3,1,Medium/High,Normal (170-185),No,7700000.0,,"Dives Into Tackles (AI), Long Shot Taker (AI)",71.0,61.0,70.0,73.0,67.0,81.0,65,54,66,74,53,73,58,57,72,71,72,70,77,67,74,72,90,91,74,68,83,67,63,71,58,72,64,71,68,10,8,11,14,6,,66+1,66+1,66+1,68,68,68,68,68,70+1,70+1,70+1,70+1,72+1,72+1,72+1,70+1,71+1,72+1,72+1,72+1,71+1,70+1,70+1,70+1,70+1,70+1,16+1,https://cdn.sofifa.net/players/193/550/18_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/il.png
36,168542,https://sofifa.com/player/168542/david-josue-jimenez-silva/180002,David Silva,David Josué Jiménez Silva,"CAM, CM, LM",87,87,44000000.0,225000.0,31,1986-01-08,173,67,10.0,Manchester City,English Premier League,1.0,LCM,21.0,,2010-07-14,2019.0,45,Spain,1362.0,LM,21.0,Left,2,4,4,High/Low,Normal (170-185),Yes,81400000.0,"#Playmaker, #Acrobat","Avoids Using Weaker Foot, Finesse Shot, Flair, Playmaker (AI), Takes Finesse Free Kicks",68.0,72.0,87.0,87.0,38.0,61.0,83,71,54,91,79,84,82,75,79,90,72,65,92,84,89,71,66,78,56,73,51,43,81,92,73,92,25,44,29,1,1,1,1,1,,75+3,75+3,75+3,82+2,81+2,81+2,81+2,82+2,84+3,84+3,84+3,82+3,81+3,81+3,81+3,82+3,65+3,64+3,64+3,64+3,65+3,59+3,50+3,50+3,50+3,59+3,10+3,https://cdn.sofifa.net/players/168/542/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png
3009,205351,https://sofifa.com/player/205351/alex-pritchard/180002,A. Pritchard,Alex David Pritchard,"CAM, LM",73,79,5500000.0,30000.0,24,1993-05-03,171,62,1792.0,Norwich City,English League Championship,2.0,SUB,21.0,,2016-08-04,2020.0,14,England,,,,Right,4,3,1,High/Medium,Lean (170-185),Yes,11600000.0,,"Selfish, Long Shot Taker (AI), Playmaker (AI), Takes Finesse Free Kicks",73.0,69.0,71.0,76.0,38.0,54.0,63,67,42,73,59,76,75,78,65,75,77,69,76,64,85,76,59,73,39,69,67,37,70,76,66,56,34,40,43,13,13,14,10,8,,66+1,66+1,66+1,72,71,71,71,72,72+1,72+1,72+1,71+1,68+1,68+1,68+1,71+1,58+1,56+1,56+1,56+1,58+1,55+1,46+1,46+1,46+1,55+1,17+1,https://cdn.sofifa.net/players/205/351/18_120.png,https://cdn.sofifa.net/teams/1792/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1273,162981,https://sofifa.com/player/162981/james-morrison/180002,J. Morrison,James Morrison,"CAM, CM",76,76,7000000.0,70000.0,31,1986-05-25,178,64,109.0,West Bromwich Albion,English Premier League,1.0,SUB,7.0,,2007-08-01,2018.0,42,Scotland,1359.0,SUB,6.0,Right,3,3,2,Medium/Medium,Lean (170-185),Yes,13300000.0,,,65.0,75.0,76.0,77.0,58.0,66.0,83,72,54,78,83,78,64,63,73,77,66,65,76,75,77,80,51,76,61,78,69,59,73,74,69,74,55,60,64,11,6,11,16,10,,72+1,72+1,72+1,75,74,74,74,75,75+1,75+1,75+1,75+1,74+1,74+1,74+1,75+1,70+1,68+1,68+1,68+1,70+1,67+1,62+1,62+1,62+1,67+1,18+1,https://cdn.sofifa.net/players/162/981/18_120.png,https://cdn.sofifa.net/teams/109/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1359/60.png,https://cdn.sofifa.net/flags/gb-sct.png
338,189461,https://sofifa.com/player/189461/jack-wilshere/180002,J. Wilshere,Jack Wilshere,"CM, CAM, CDM",81,84,22000000.0,110000.0,25,1992-01-01,172,68,1.0,Arsenal,English Premier League,1.0,SUB,10.0,,2009-01-05,2018.0,14,England,,,,Left,2,3,3,Medium/Medium,Normal (170-),Yes,42400000.0,,"Injury Prone, Avoids Using Weaker Foot, Technical Dribbler (AI)",71.0,69.0,80.0,82.0,62.0,72.0,73,64,58,84,64,82,80,72,80,84,73,69,80,80,85,75,67,77,66,73,82,61,80,83,65,80,61,63,65,6,15,15,9,11,,73+2,73+2,73+2,78+1,78+1,78+1,78+1,78+1,80+2,80+2,80+2,79+2,79+2,79+2,79+2,79+2,72+2,73+2,73+2,73+2,72+2,70+2,67+2,67+2,67+2,70+2,18+2,https://cdn.sofifa.net/players/189/461/18_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
868,207494,https://sofifa.com/player/207494/jesse-lingard/180002,J. Lingard,Jesse Lingard,"RM, LW, LM, RW",78,80,13000000.0,100000.0,24,1992-12-15,175,62,11.0,Manchester United,English Premier League,1.0,SUB,14.0,,2010-07-01,2021.0,14,England,1318.0,SUB,17.0,Right,3,3,2,High/High,Lean (170-185),Yes,25000000.0,,"Beat Offside Trap, Flair, Long Shot Taker (AI), Outside Foot Shot",83.0,74.0,72.0,81.0,51.0,67.0,72,72,61,75,64,79,74,56,65,82,84,83,85,75,84,76,65,79,61,80,66,53,79,74,65,75,52,46,44,14,10,8,13,9,,75+1,75+1,75+1,78,78,78,78,78,77+1,77+1,77+1,77+1,73+1,73+1,73+1,77+1,67+1,64+1,64+1,64+1,67+1,64+1,58+1,58+1,58+1,64+1,18+1,https://cdn.sofifa.net/players/207/494/18_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
1830,200478,https://sofifa.com/player/200478/jeff-hendrick/180002,J. Hendrick,Jeff Patrick Hendrick,"CM, CAM",75,80,8500000.0,50000.0,25,1992-01-31,185,79,1796.0,Burnley,English Premier League,1.0,CAM,13.0,,2016-08-31,2019.0,25,Republic of Ireland,1355.0,LM,21.0,Right,3,3,1,Medium/Medium,Normal (185+),Yes,16800000.0,,"Long Passer (AI), Outside Foot Shot",71.0,68.0,74.0,75.0,71.0,78.0,70,67,68,77,68,76,73,64,76,74,73,69,71,72,77,71,76,79,78,69,75,75,71,74,63,77,68,72,69,12,6,9,9,14,,71+1,71+1,71+1,72,72,72,72,72,73+1,73+1,73+1,73+1,74+1,74+1,74+1,73+1,73+1,74+1,74+1,74+1,73+1,72+1,72+1,72+1,72+1,72+1,17+1,https://cdn.sofifa.net/players/200/478/18_120.png,https://cdn.sofifa.net/teams/1796/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1355/60.png,https://cdn.sofifa.net/flags/ie.png
3597,193884,https://sofifa.com/player/193884/sam-clucas/180002,S. Clucas,Sam Clucas,"CM, LM, CDM",72,74,3700000.0,40000.0,26,1990-09-25,188,74,1960.0,Swansea City,English Premier League,1.0,SUB,17.0,,2017-08-23,2021.0,14,England,,,,Left,4,3,1,High/High,Lean (185+),No,7300000.0,#Engine,Injury Free,71.0,67.0,71.0,72.0,63.0,70.0,70,66,60,76,68,74,65,67,70,72,68,74,66,64,63,67,70,89,67,68,56,67,64,68,65,69,61,64,57,6,9,9,8,6,,67+1,67+1,67+1,70,69,69,69,70,70+1,70+1,70+1,71+1,71+1,71+1,71+1,71+1,70+1,68+1,68+1,68+1,70+1,68+1,64+1,64+1,64+1,68+1,14+1,https://cdn.sofifa.net/players/193/884/18_120.png,https://cdn.sofifa.net/teams/1960/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
178,201942,https://sofifa.com/player/201942/roberto-firmino-barbosa-de-oliveira/180002,Roberto Firmino,Roberto Firmino Barbosa de Oliveira,"ST, CF, CAM",83,87,34000000.0,130000.0,25,1991-10-02,181,76,9.0,Liverpool,English Premier League,1.0,ST,9.0,,2015-07-06,2020.0,54,Brazil,1370.0,SUB,21.0,Right,4,4,3,High/High,Lean (170-185),Yes,67200000.0,"#Dribbler, #Engine","Flair, Chip Shot (AI), Technical Dribbler (AI)",77.0,81.0,79.0,85.0,46.0,77.0,72,83,72,83,79,87,80,67,75,85,77,77,82,82,81,79,81,86,76,80,66,37,84,83,72,78,30,59,42,8,11,9,6,10,,81+2,81+2,81+2,82+1,83+1,83+1,83+1,82+1,83+2,83+2,83+2,82+2,79+2,79+2,79+2,82+2,66+2,65+2,65+2,65+2,66+2,63+2,58+2,58+2,58+2,63+2,17+2,https://cdn.sofifa.net/players/201/942/18_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1370/60.png,https://cdn.sofifa.net/flags/br.png
729,158372,https://sofifa.com/player/158372/ibrahim-afellay/180002,I. Afellay,Ibrahim Afellay,"CAM, CM, LM, CDM",78,78,9000000.0,70000.0,31,1986-04-02,180,76,1806.0,Stoke City,English Premier League,1.0,SUB,14.0,,2015-07-27,2019.0,34,Netherlands,,,,Right,4,4,2,Medium/Medium,Lean (170-185),No,17100000.0,,Injury Prone,75.0,73.0,78.0,80.0,54.0,65.0,78,71,46,81,72,80,79,75,74,82,76,74,76,75,77,75,75,70,64,76,59,62,73,75,70,78,36,67,58,14,7,10,12,8,,72+1,72+1,72+1,77,76,76,76,77,77+1,77+1,77+1,77+1,76+1,76+1,76+1,77+1,69+1,68+1,68+1,68+1,69+1,67+1,60+1,60+1,60+1,67+1,17+1,https://cdn.sofifa.net/players/158/372/18_120.png,https://cdn.sofifa.net/teams/1806/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/nl.png
549,167943,https://sofifa.com/player/167943/yohan-cabaye/180002,Y. Cabaye,Yohan Cabaye,"CM, CDM",79,79,11000000.0,70000.0,31,1986-01-14,174,70,1799.0,Crystal Palace,English Premier League,1.0,SUB,7.0,,2015-07-10,2018.0,18,France,,,,Right,4,3,2,Medium/Medium,Normal (170-185),Yes,20900000.0,,Dives Into Tackles (AI),63.0,73.0,78.0,75.0,73.0,71.0,72,69,67,81,73,71,77,77,78,82,62,63,71,81,77,78,70,71,68,76,78,77,70,80,78,79,70,75,73,14,9,16,8,12,,72+1,72+1,72+1,74,74,74,74,74,76+1,76+1,76+1,74+1,78+1,78+1,78+1,74+1,74+1,77+1,77+1,77+1,74+1,74+1,74+1,74+1,74+1,74+1,19+1,https://cdn.sofifa.net/players/167/943/18_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/fr.png
1866,205601,https://sofifa.com/player/205601/christian-atsu/180002,C. Atsu,Christian Atsu Twasam,"RM, LM, CM",75,78,8500000.0,50000.0,25,1992-01-10,172,68,13.0,Newcastle United,English Premier League,1.0,LM,30.0,,2017-06-09,2021.0,117,Ghana,,,,Left,3,3,1,High/Low,Normal (170-185),Yes,16800000.0,#Speedster,Speed Dribbler (AI),91.0,67.0,70.0,79.0,35.0,50.0,67,65,50,75,58,79,70,55,65,76,94,89,89,73,92,72,68,56,46,66,49,35,73,70,73,64,29,37,35,13,12,12,10,9,,70+1,70+1,70+1,76,74,74,74,76,75+1,75+1,75+1,74+1,68+1,68+1,68+1,74+1,58+1,54+1,54+1,54+1,58+1,55+1,46+1,46+1,46+1,55+1,18+1,https://cdn.sofifa.net/players/205/601/18_120.png,https://cdn.sofifa.net/teams/13/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gh.png
16,184941,https://sofifa.com/player/184941/alexis-sanchez/180002,A. Sánchez,Alexis Alejandro Sánchez Sánchez,"LM, ST, LW, RM",89,89,67500000.0,250000.0,28,1988-12-19,169,62,1.0,Arsenal,English Premier League,1.0,LW,7.0,,2014-07-10,2018.0,55,Chile,111459.0,LS,7.0,Right,3,4,4,High/High,Normal (170-),Yes,124900000.0,"#Dribbler, #Acrobat","Flair, Long Shot Taker (AI), Technical Dribbler (AI), Through Ball",86.0,84.0,80.0,89.0,40.0,78.0,80,85,70,81,83,90,78,78,73,87,88,84,90,87,87,84,85,85,72,82,80,42,86,83,77,86,30,39,35,10,10,15,12,13,,83+4,83+4,83+4,86+3,85+3,85+3,85+3,86+3,85+4,85+4,85+4,85+4,79+4,79+4,79+4,85+4,66+4,64+4,64+4,64+4,66+4,62+4,56+4,56+4,56+4,62+4,20+4,https://cdn.sofifa.net/players/184/941/18_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/111459/60.png,https://cdn.sofifa.net/flags/cl.png
1365,189725,https://sofifa.com/player/189725/tom-cleverley/180002,T. Cleverley,Tom Cleverley,"CM, CAM, CDM",76,76,8000000.0,60000.0,27,1989-08-12,175,67,1795.0,Watford,English Premier League,1.0,CAM,8.0,,2017-07-01,2022.0,14,England,,,,Right,3,3,2,Medium/Medium,Normal (170-185),Yes,15200000.0,,,67.0,69.0,75.0,75.0,58.0,65.0,74,64,48,78,68,74,59,62,77,77,64,70,72,77,77,74,62,73,58,75,71,65,74,77,72,69,47,71,52,15,11,9,12,13,,69+1,69+1,69+1,73,73,73,73,73,75+1,75+1,75+1,74+1,75+1,75+1,75+1,74+1,69+1,69+1,69+1,69+1,69+1,66+1,62+1,62+1,62+1,66+1,20+1,https://cdn.sofifa.net/players/189/725/18_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
945,151508,https://sofifa.com/player/151508/steven-davis/180002,S. Davis,Steven Davis,"CM, CAM, CDM",77,77,6500000.0,80000.0,32,1985-01-01,173,70,17.0,Southampton,English Premier League,1.0,CAM,8.0,,2012-07-06,2019.0,35,Northern Ireland,110081.0,RCM,8.0,Right,3,3,2,High/High,Normal (170-185),Yes,12400000.0,#Engine,"Injury Free, Team Player",64.0,61.0,77.0,77.0,67.0,74.0,75,58,53,81,64,76,73,69,77,77,65,63,77,80,76,63,82,86,67,63,74,67,68,75,62,84,66,71,67,9,7,13,9,11,,67+1,67+1,67+1,72,71,71,71,72,74+1,74+1,74+1,74+1,76+1,76+1,76+1,74+1,73+1,74+1,74+1,74+1,73+1,71+1,69+1,69+1,69+1,71+1,17+1,https://cdn.sofifa.net/players/151/508/18_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/110081/60.png,https://cdn.sofifa.net/flags/gb-nir.png
484,199434,https://sofifa.com/player/199434/dusan-tadic/180002,D. Tadić,Dušan Tadić,"CAM, LM, RM",80,80,15000000.0,100000.0,28,1988-11-20,181,76,17.0,Southampton,English Premier League,1.0,RM,11.0,,2014-07-08,2020.0,51,Serbia,,,,Left,2,4,2,Medium/Low,Normal (170-185),Yes,28500000.0,,"Diver, Injury Free, Avoids Using Weaker Foot, Flair, Playmaker (AI), Technical Dribbler (AI)",70.0,67.0,80.0,83.0,37.0,63.0,79,65,63,81,73,83,83,76,77,85,70,70,81,78,80,69,64,69,62,66,56,31,73,84,75,77,40,34,26,11,11,14,9,16,,72+1,72+1,72+1,77,76,76,76,77,79+1,79+1,79+1,78+1,74+1,74+1,74+1,78+1,60+1,59+1,59+1,59+1,60+1,56+1,49+1,49+1,49+1,56+1,19+1,https://cdn.sofifa.net/players/199/434/18_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/rs.png
60,189242,https://sofifa.com/player/189242/philippe-coutinho-correia/180002,Coutinho,Philippe Coutinho Correia,"LW, CAM",86,89,56000000.0,200000.0,25,1992-06-12,171,68,9.0,Liverpool,English Premier League,1.0,LCM,10.0,,2013-01-30,2022.0,54,Brazil,1370.0,RW,11.0,Right,4,4,3,High/High,Lean (170-185),Yes,110600000.0,"#Dribbler, #Acrobat","Finesse Shot, Flair, Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",82.0,78.0,83.0,88.0,35.0,64.0,77,74,47,85,75,88,84,82,78,88,88,77,92,81,92,80,59,80,61,86,55,30,83,87,64,85,24,44,40,12,7,9,14,6,,77+3,77+3,77+3,84+2,83+2,83+2,83+2,84+2,85+3,85+3,85+3,83+3,79+3,79+3,79+3,83+3,64+3,61+3,61+3,61+3,64+3,60+3,49+3,49+3,49+3,60+3,18+3,https://cdn.sofifa.net/players/189/242/18_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1370/60.png,https://cdn.sofifa.net/flags/br.png
3229,230005,https://sofifa.com/player/230005/tom-davies/180002,T. Davies,Tom Davies,"CM, CAM",73,85,7000000.0,50000.0,19,1998-06-30,180,70,7.0,Everton,English Premier League,1.0,SUB,26.0,,2015-09-20,2022.0,14,England,,,,Right,3,3,1,Medium/Medium,Normal (170-185),Yes,14700000.0,,,73.0,61.0,71.0,74.0,58.0,73.0,66,64,52,79,40,73,43,55,71,77,74,73,75,65,75,70,57,81,69,56,77,56,66,73,42,74,54,64,58,11,12,9,14,10,,67+1,67+1,67+1,71,70,70,70,71,72+1,72+1,72+1,72+1,72+1,72+1,72+1,72+1,68+1,68+1,68+1,68+1,68+1,66+1,62+1,62+1,62+1,66+1,17+1,https://cdn.sofifa.net/players/230/005/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1244,152879,https://sofifa.com/player/152879/mark-noble/180002,M. Noble,Mark Noble,"CDM, CM",76,76,5500000.0,80000.0,30,1987-05-08,180,76,19.0,West Ham United,English Premier League,1.0,RDM,16.0,,2004-08-01,2020.0,14,England,,,,Right,3,3,2,High/High,Normal (170-185),Yes,10500000.0,,"Dives Into Tackles (AI), Leadership, Team Player",46.0,66.0,76.0,74.0,70.0,76.0,71,60,62,79,68,74,71,67,77,76,45,47,65,73,74,74,59,83,72,68,81,73,64,77,88,77,65,74,75,7,6,14,16,11,,66+1,66+1,66+1,68,69,69,69,68,71+1,71+1,71+1,70+1,75+1,75+1,75+1,70+1,72+1,75+1,75+1,75+1,72+1,70+1,71+1,71+1,71+1,70+1,17+1,https://cdn.sofifa.net/players/152/879/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
11737,233957,https://sofifa.com/player/233957/sam-field/180002,S. Field,Sam Field,"CM, CDM",64,81,950000.0,10000.0,19,1998-05-08,180,73,109.0,West Bromwich Albion,English Premier League,1.0,SUB,28.0,,2015-07-01,2020.0,14,England,,,,Left,3,3,1,Medium/Medium,Lean (170-185),Yes,2400000.0,,,60.0,49.0,63.0,62.0,52.0,63.0,50,41,63,76,47,61,49,47,73,63,65,56,56,62,76,68,58,71,58,44,69,50,55,55,54,57,45,54,61,12,9,7,13,10,,58+1,58+1,58+1,58,59,59,59,58,60+1,60+1,60+1,61+1,63+1,63+1,63+1,61+1,59+1,61+1,61+1,61+1,59+1,59+1,57+1,57+1,57+1,59+1,16+1,https://cdn.sofifa.net/players/233/957/18_120.png,https://cdn.sofifa.net/teams/109/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
23,176635,https://sofifa.com/player/176635/mesut-ozil/180002,M. Özil,Mesut Özil,"CAM, RW",88,88,60000000.0,250000.0,28,1988-10-15,180,76,1.0,Arsenal,English Premier League,1.0,RW,11.0,,2013-09-02,2018.0,21,Germany,1337.0,CAM,10.0,Left,2,4,4,Medium/Low,Lean (170-185),Yes,111000000.0,#Playmaker ,"Finesse Shot, Flair, Playmaker (AI), Technical Dribbler (AI)",71.0,74.0,87.0,86.0,24.0,58.0,82,74,54,89,77,86,84,79,84,90,75,68,83,87,70,70,52,69,57,76,48,24,83,92,67,78,22,16,19,6,14,10,6,14,,76+3,76+3,76+3,83+2,82+2,82+2,82+2,83+2,85+3,85+3,85+3,83+3,79+3,79+3,79+3,83+3,58+3,57+3,57+3,57+3,58+3,52+3,41+3,41+3,41+3,52+3,18+3,https://cdn.sofifa.net/players/176/635/18_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1337/60.png,https://cdn.sofifa.net/flags/de.png
100,178088,https://sofifa.com/player/178088/juan-manuel-mata-garcia/180002,Juan Mata,Juan Manuel Mata García,"CAM, RM",84,84,30500000.0,190000.0,29,1988-04-28,170,63,11.0,Manchester United,English Premier League,1.0,RM,8.0,,2014-01-25,2018.0,45,Spain,,,,Left,3,3,3,Medium/Medium,Lean (170-),Yes,56400000.0,#Playmaker ,"Finesse Shot, Playmaker (AI), Takes Finesse Free Kicks",67.0,76.0,84.0,84.0,32.0,54.0,84,79,59,86,71,82,84,84,77,87,71,63,85,84,89,75,72,75,43,70,52,39,83,87,81,85,25,28,21,9,10,14,5,8,,76+2,76+2,76+2,81+1,81+1,81+1,81+1,81+1,82+2,82+2,82+2,81+2,78+2,78+2,78+2,81+2,61+2,59+2,59+2,59+2,61+2,55+2,45+2,45+2,45+2,55+2,17+2,https://cdn.sofifa.net/players/178/088/18_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/es.png
