,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
1448,204289,https://sofifa.com/player/204289/saido-berahino/180002,S. Berahino,Saido Berahino,ST,76,82,10500000.0,70000.0,23,1993-08-04,180,82,1806.0,Stoke City,English Premier League,1.0,SUB,9.0,,2017-01-20,2022.0,14,England,,,,Right,4,3,2,Medium/Medium,Normal (170-185),Yes,22100000.0,,Selfish,79.0,77.0,57.0,76.0,27.0,61.0,51,80,67,62,68,76,63,61,55,77,82,77,73,71,71,81,62,64,64,68,47,33,79,54,73,70,20,18,23,7,11,14,10,15,,75+1,75+1,75+1,72,74,74,74,72,70+1,70+1,70+1,70+1,62+1,62+1,62+1,70+1,51+1,47+1,47+1,47+1,51+1,48+1,42+1,42+1,42+1,48+1,18+1,https://cdn.sofifa.net/players/204/289/18_120.png,https://cdn.sofifa.net/teams/1806/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
391,230666,https://sofifa.com/player/230666/gabriel-fernando-de-jesus/180002,Gabriel Jesus,Gabriel Fernando de Jesus,ST,81,92,31000000.0,110000.0,20,1997-04-03,175,73,10.0,Manchester City,English Premier League,1.0,LS,33.0,,2016-08-03,2021.0,54,Brazil,1370.0,ST,9.0,Right,4,4,2,High/High,Normal (170-185),Yes,63600000.0,"#Dribbler, #Acrobat","Beat Offside Trap, Flair, Technical Dribbler (AI)",87.0,79.0,71.0,87.0,26.0,67.0,66,83,66,75,67,87,76,54,66,85,89,85,93,82,92,78,75,84,63,73,56,32,83,75,78,84,20,17,19,13,8,6,6,15,,80+1,80+1,80+1,82,82,82,82,82,81+1,81+1,81+1,80+1,73+1,73+1,73+1,80+1,58+1,54+1,54+1,54+1,58+1,53+1,44+1,44+1,44+1,53+1,18+1,https://cdn.sofifa.net/players/230/666/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1370/60.png,https://cdn.sofifa.net/flags/br.png
87,193301,https://sofifa.com/player/193301/alexandre-lacazette/180002,A. Lacazette,Alexandre Lacazette,ST,85,88,48500000.0,180000.0,26,1991-05-28,175,73,1.0,Arsenal,English Premier League,1.0,ST,9.0,,2017-07-05,2022.0,18,France,1335.0,SUB,20.0,Right,3,4,3,High/Medium,Normal (170-185),Yes,93400000.0,#Acrobat,"Flair, Speed Dribbler (AI)",86.0,83.0,71.0,85.0,38.0,77.0,64,87,72,79,82,85,74,71,59,84,84,87,87,85,84,81,76,80,79,76,70,40,87,74,84,86,23,42,30,11,6,9,5,6,,83+2,83+2,83+2,82+1,83+1,83+1,83+1,82+1,81+2,81+2,81+2,80+2,74+2,74+2,74+2,80+2,62+2,60+2,60+2,60+2,62+2,59+2,54+2,54+2,54+2,59+2,16+2,https://cdn.sofifa.net/players/193/301/18_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1335/60.png,https://cdn.sofifa.net/flags/fr.png
4515,206594,https://sofifa.com/player/206594/solly-march/180002,S. March,Solomon March,"LM, RM, CAM",71,80,3600000.0,30000.0,22,1994-07-20,180,88,1808.0,Brighton & Hove Albion,English Premier League,1.0,LM,20.0,,2013-07-01,2020.0,14,England,,,,Left,2,3,1,High/Medium,Lean (170-185),No,8000000.0,,"Injury Prone, Avoids Using Weaker Foot, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",78.0,67.0,66.0,76.0,35.0,60.0,67,66,35,67,54,79,70,64,62,71,79,78,80,59,79,74,42,70,61,71,49,30,63,64,55,68,35,37,39,9,11,7,13,15,,65+1,65+1,65+1,70,69,69,69,70,69+1,69+1,69+1,70+1,63+1,63+1,63+1,70+1,56+1,52+1,52+1,52+1,56+1,53+1,44+1,44+1,44+1,53+1,17+1,https://cdn.sofifa.net/players/206/594/18_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
261,200104,https://sofifa.com/player/200104/heung-min-son/180002,H. Son,손흥민 孙兴慜,"LM, RM, ST",82,85,28000000.0,90000.0,24,1992-07-08,183,77,18.0,Tottenham Hotspur,English Premier League,1.0,LM,7.0,,2015-08-28,2020.0,167,Korea Republic,,,,Right,5,4,3,High/High,Lean (170-185),Yes,55300000.0,,"Diver, Finesse Shot, Long Shot Taker (AI), Speed Dribbler (AI)",86.0,83.0,75.0,83.0,25.0,66.0,75,83,65,78,73,85,81,70,64,82,87,86,79,81,77,83,65,80,62,86,60,29,83,78,71,78,17,19,23,11,13,13,6,10,,80+1,80+1,80+1,82,82,82,82,82,81+1,81+1,81+1,81+1,73+1,73+1,73+1,81+1,59+1,54+1,54+1,54+1,59+1,54+1,43+1,43+1,43+1,54+1,18+1,https://cdn.sofifa.net/players/200/104/18_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/kr.png
286,211300,https://sofifa.com/player/211300/anthony-martial/180002,A. Martial,Anthony Martial,"LM, ST",82,90,32500000.0,110000.0,21,1995-12-05,181,76,11.0,Manchester United,English Premier League,1.0,SUB,11.0,,2015-09-01,2019.0,18,France,,,,Right,4,4,3,Medium/Low,Normal (170-185),Yes,67700000.0,"#Speedster, #Dribbler","Beat Offside Trap, Finesse Shot, Flair, Speed Dribbler (AI), Technical Dribbler (AI)",90.0,79.0,70.0,86.0,41.0,74.0,73,81,70,75,74,88,79,54,58,84,92,89,85,81,82,84,80,79,76,70,59,42,79,70,74,78,35,39,38,9,8,8,15,11,,81+2,81+2,81+2,81+1,81+1,81+1,81+1,81+1,79+2,79+2,79+2,80+2,72+2,72+2,72+2,80+2,65+2,60+2,60+2,60+2,65+2,62+2,55+2,55+2,55+2,62+2,18+2,https://cdn.sofifa.net/players/211/300/18_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/fr.png
303,54050,https://sofifa.com/player/54050/wayne-rooney/180002,W. Rooney,Wayne Mark Rooney,"CAM, ST",81,81,15500000.0,120000.0,31,1985-10-24,176,83,7.0,Everton,English Premier League,1.0,RS,10.0,,2017-07-09,2019.0,14,England,,,,Right,4,3,4,Medium/Medium,Stocky (170-185),Yes,29500000.0,,"Long Passer (AI), Chip Shot (AI)",68.0,81.0,81.0,76.0,52.0,81.0,78,80,75,81,83,73,84,81,82,80,67,68,71,83,77,86,76,78,83,79,81,54,79,80,83,88,48,51,37,10,11,13,8,7,,79+2,79+2,79+2,77+2,78+2,78+2,78+2,77+2,78+3,78+3,78+3,77+3,77+3,77+3,77+3,77+3,66+3,68+3,68+3,68+3,66+3,63+3,63+3,63+3,63+3,63+3,17+3,https://cdn.sofifa.net/players/054/050/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
597,189963,https://sofifa.com/player/189963/wilfried-bony/180002,W. Bony,Wilfried Guemiand Bony,ST,79,79,13000000.0,90000.0,28,1988-12-10,182,88,1960.0,Swansea City,English Premier League,1.0,RS,2.0,,2017-08-31,2019.0,108,Côte d'Ivoire,111112.0,SUB,12.0,Right,4,3,2,Medium/Low,Stocky (170-185),Yes,24700000.0,#Strength,"Injury Free, Long Shot Taker (AI), Power Header, Backs Into Player",66.0,80.0,59.0,72.0,39.0,81.0,45,80,82,68,76,72,66,58,45,75,63,68,67,72,71,83,83,73,90,76,68,38,83,65,77,77,25,42,28,10,8,5,7,11,,78+1,78+1,78+1,70,74,74,74,70,71+1,71+1,71+1,68+1,65+1,65+1,65+1,68+1,53+1,55+1,55+1,55+1,53+1,52+1,54+1,54+1,54+1,52+1,16+1,https://cdn.sofifa.net/players/189/963/18_120.png,https://cdn.sofifa.net/teams/1960/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/111112/60.png,https://cdn.sofifa.net/flags/ci.png
495,204529,https://sofifa.com/player/204529/michy-batshuayi/180002,M. Batshuayi,Michy Batshuayi Tunga,ST,80,85,20000000.0,120000.0,23,1993-10-02,185,86,5.0,Chelsea,English Premier League,1.0,SUB,23.0,,2016-07-04,2021.0,7,Belgium,1325.0,SUB,18.0,Right,4,3,2,Medium/Low,Normal (185+),Yes,38500000.0,,Selfish,79.0,80.0,59.0,77.0,27.0,74.0,65,83,73,64,74,76,61,46,36,77,77,80,78,79,78,83,81,65,82,76,61,23,83,63,67,81,16,26,22,9,10,16,7,15,,79+1,79+1,79+1,75,77,77,77,75,72+1,72+1,72+1,72+1,62+1,62+1,62+1,72+1,52+1,47+1,47+1,47+1,52+1,50+1,46+1,46+1,46+1,50+1,18+1,https://cdn.sofifa.net/players/204/529/18_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
1374,190765,https://sofifa.com/player/190765/pascal-gross/180002,P. Groß,Pascal Groß,"CM, CAM, LM",76,78,9000000.0,50000.0,26,1991-06-15,181,76,1808.0,Brighton & Hove Albion,English Premier League,1.0,CAM,13.0,,2017-07-01,2021.0,21,Germany,,,,Right,4,3,2,High/High,Normal (170-185),No,18700000.0,#Engine,"Injury Free, Long Shot Taker (AI), Playmaker (AI), Set Play Specialist",65.0,68.0,78.0,73.0,62.0,76.0,78,65,53,79,61,72,81,77,76,76,67,64,68,73,73,74,72,90,74,72,66,71,68,76,57,71,58,64,63,8,15,15,16,11,,69+1,69+1,69+1,72,71,71,71,72,73+1,73+1,73+1,74+1,75+1,75+1,75+1,74+1,72+1,72+1,72+1,72+1,72+1,70+1,66+1,66+1,66+1,70+1,19+1,https://cdn.sofifa.net/players/190/765/18_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/de.png
3662,201514,https://sofifa.com/player/201514/elias-kachunga/180002,E. Kachunga,Elias Kachunga,"RM, ST",72,75,3900000.0,30000.0,25,1992-04-22,178,74,1939.0,Huddersfield Town,English Premier League,1.0,RM,9.0,,2016-06-01,2020.0,110,Congo DR,,,,Right,2,3,1,Medium/Medium,Lean (170-185),No,8100000.0,,Avoids Using Weaker Foot,84.0,71.0,63.0,72.0,37.0,74.0,66,73,73,66,68,72,66,46,54,71,85,83,74,71,74,72,80,81,73,66,67,25,71,66,65,69,20,53,32,12,12,7,8,8,,73+1,73+1,73+1,72,72,72,72,72,70+1,70+1,70+1,71+1,65+1,65+1,65+1,71+1,57+1,54+1,54+1,54+1,57+1,56+1,51+1,51+1,51+1,56+1,17+1,https://cdn.sofifa.net/players/201/514/18_120.png,https://cdn.sofifa.net/teams/1939/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/cd.png
9,183277,https://sofifa.com/player/183277/eden-hazard/180002,E. Hazard,Eden Hazard,LW,90,91,90500000.0,300000.0,26,1991-01-07,173,76,5.0,Chelsea,English Premier League,1.0,LW,10.0,,2012-07-01,2020.0,7,Belgium,1325.0,LF,10.0,Right,4,4,4,High/Medium,Normal (170-185),Yes,174200000.0,"#Speedster, #Dribbler, #Acrobat","Beat Offside Trap, Finesse Shot, Flair, Playmaker (AI), Technical Dribbler (AI)",90.0,82.0,84.0,92.0,32.0,66.0,80,83,57,86,79,93,82,79,81,92,93,87,93,85,91,79,59,79,65,82,54,41,85,86,86,87,25,27,22,11,12,6,8,8,,82+3,82+3,82+3,88+2,87+2,87+2,87+2,88+2,88+3,88+3,88+3,87+3,81+3,81+3,81+3,87+3,64+3,61+3,61+3,61+3,64+3,59+3,47+3,47+3,47+3,59+3,18+3,https://cdn.sofifa.net/players/183/277/18_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
1685,173608,https://sofifa.com/player/173608/jose-luis-sanmartin-mato/180002,Joselu,José Luis Sanmartín Mato,ST,75,76,8000000.0,60000.0,27,1990-03-27,192,80,13.0,Newcastle United,English Premier League,1.0,ST,21.0,,2017-08-16,2020.0,45,Spain,,,,Right,3,3,1,Medium/Medium,Lean (185+),No,15800000.0,,,62.0,75.0,64.0,73.0,26.0,67.0,58,75,80,70,75,74,76,71,49,76,61,63,67,74,53,77,64,68,71,71,57,19,78,68,72,65,17,24,15,11,11,8,15,7,,74+1,74+1,74+1,71,73,73,73,71,71+1,71+1,71+1,69+1,64+1,64+1,64+1,69+1,49+1,48+1,48+1,48+1,49+1,46+1,43+1,43+1,43+1,46+1,18+1,https://cdn.sofifa.net/players/173/608/18_120.png,https://cdn.sofifa.net/teams/13/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/es.png
727,157665,https://sofifa.com/player/157665/scott-dann/180002,S. Dann,Scott Dann,CB,78,78,7500000.0,50000.0,30,1987-02-14,188,78,1799.0,Crystal Palace,English Premier League,1.0,CB,6.0,,2014-01-31,2020.0,14,England,,,,Right,3,2,2,Low/Medium,Normal (185+),Yes,14300000.0,,Power Header,45.0,40.0,52.0,49.0,79.0,77.0,30,40,85,63,29,38,30,29,65,63,44,45,49,77,54,52,69,73,82,32,73,80,36,55,30,71,77,78,78,6,10,15,7,9,,54+1,54+1,54+1,48,51,51,51,48,52+1,52+1,52+1,51+1,60+1,60+1,60+1,51+1,64+1,72+1,72+1,72+1,64+1,68+1,77+1,77+1,77+1,68+1,16+1,https://cdn.sofifa.net/players/157/665/18_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
566,176571,https://sofifa.com/player/176571/andre-ayew/180002,A. Ayew,André Ayew Pelé,"RM, ST, CAM",79,79,13000000.0,110000.0,27,1989-12-17,176,72,19.0,West Ham United,English Premier League,1.0,SUB,20.0,,2016-08-09,2019.0,117,Ghana,,,,Left,3,3,3,High/Medium,Normal (170-185),Yes,24700000.0,,"Avoids Using Weaker Foot, Selfish",75.0,74.0,75.0,79.0,56.0,77.0,77,73,76,77,65,78,74,57,71,79,76,75,86,75,81,75,88,86,71,75,78,52,79,75,71,74,49,60,57,10,6,12,7,15,,76+2,76+2,76+2,77+1,77+1,77+1,77+1,77+1,77+2,77+2,77+2,77+2,75+2,75+2,75+2,77+2,69+2,68+2,68+2,68+2,69+2,68+2,65+2,65+2,65+2,68+2,17+2,https://cdn.sofifa.net/players/176/571/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gh.png
122,211117,https://sofifa.com/player/211117/dele-alli/180002,D. Alli,Bamidele Alli,"CAM, CF, LM",84,90,42500000.0,110000.0,21,1996-04-11,188,80,18.0,Tottenham Hotspur,English Premier League,1.0,CAM,20.0,,2015-02-02,2022.0,14,England,1318.0,CAM,10.0,Right,3,4,3,High/Medium,Lean (185+),Yes,90300000.0,,"Beat Offside Trap, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",76.0,81.0,77.0,82.0,64.0,78.0,68,84,75,83,76,83,71,53,76,85,77,76,74,85,62,77,69,89,71,79,84,67,86,83,68,86,60,63,57,7,6,9,11,8,,81+1,81+1,81+1,81,83,83,83,81,83+1,83+1,83+1,81+1,81+1,81+1,81+1,81+1,73+1,75+1,75+1,75+1,73+1,72+1,69+1,69+1,69+1,72+1,17+1,https://cdn.sofifa.net/players/211/117/18_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
178,201942,https://sofifa.com/player/201942/roberto-firmino-barbosa-de-oliveira/180002,Roberto Firmino,Roberto Firmino Barbosa de Oliveira,"ST, CF, CAM",83,87,34000000.0,130000.0,25,1991-10-02,181,76,9.0,Liverpool,English Premier League,1.0,ST,9.0,,2015-07-06,2020.0,54,Brazil,1370.0,SUB,21.0,Right,4,4,3,High/High,Lean (170-185),Yes,67200000.0,"#Dribbler, #Engine","Flair, Chip Shot (AI), Technical Dribbler (AI)",77.0,81.0,79.0,85.0,46.0,77.0,72,83,72,83,79,87,80,67,75,85,77,77,82,82,81,79,81,86,76,80,66,37,84,83,72,78,30,59,42,8,11,9,6,10,,81+2,81+2,81+2,82+1,83+1,83+1,83+1,82+1,83+2,83+2,83+2,82+2,79+2,79+2,79+2,82+2,66+2,65+2,65+2,65+2,66+2,63+2,58+2,58+2,58+2,63+2,17+2,https://cdn.sofifa.net/players/201/942/18_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1370/60.png,https://cdn.sofifa.net/flags/br.png
16,184941,https://sofifa.com/player/184941/alexis-sanchez/180002,A. Sánchez,Alexis Alejandro Sánchez Sánchez,"LM, ST, LW, RM",89,89,67500000.0,250000.0,28,1988-12-19,169,62,1.0,Arsenal,English Premier League,1.0,LW,7.0,,2014-07-10,2018.0,55,Chile,111459.0,LS,7.0,Right,3,4,4,High/High,Normal (170-),Yes,124900000.0,"#Dribbler, #Acrobat","Flair, Long Shot Taker (AI), Technical Dribbler (AI), Through Ball",86.0,84.0,80.0,89.0,40.0,78.0,80,85,70,81,83,90,78,78,73,87,88,84,90,87,87,84,85,85,72,82,80,42,86,83,77,86,30,39,35,10,10,15,12,13,,83+4,83+4,83+4,86+3,85+3,85+3,85+3,86+3,85+4,85+4,85+4,85+4,79+4,79+4,79+4,85+4,66+4,64+4,64+4,64+4,66+4,62+4,56+4,56+4,56+4,62+4,20+4,https://cdn.sofifa.net/players/184/941/18_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/111459/60.png,https://cdn.sofifa.net/flags/cl.png
1109,202515,https://sofifa.com/player/202515/jese-rodriguez-ruiz/180002,Jesé,Jesé Rodríguez Ruíz,"LM, ST",77,81,11500000.0,60000.0,24,1993-02-26,178,72,1806.0,Stoke City,English Premier League,1.0,ST,11.0,Paris Saint-Germain,,2018.0,45,Spain,,,,Right,4,4,2,Medium/Low,Normal (170-185),Yes,,,"Selfish, Flair, Technical Dribbler (AI)",83.0,71.0,73.0,81.0,24.0,56.0,73,71,42,77,55,81,74,66,69,81,87,80,85,71,74,73,71,63,62,72,29,33,75,70,68,74,16,23,12,13,7,6,13,15,,71+1,71+1,71+1,77,76,76,76,77,76+1,76+1,76+1,76+1,69+1,69+1,69+1,76+1,55+1,51+1,51+1,51+1,55+1,49+1,38+1,38+1,38+1,49+1,18+1,https://cdn.sofifa.net/players/202/515/18_120.png,https://cdn.sofifa.net/teams/1806/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/es.png
1315,179746,https://sofifa.com/player/179746/sam-vokes/180002,S. Vokes,Samuel Michael Vokes,ST,76,77,9000000.0,60000.0,27,1989-10-21,188,90,1796.0,Burnley,English Premier League,1.0,ST,9.0,,2012-07-31,2019.0,50,Wales,1367.0,ST,15.0,Right,3,2,1,High/Medium,Normal (185+),Yes,17800000.0,#Strength,"Power Header, Target Forward",58.0,77.0,64.0,70.0,43.0,83.0,59,78,81,68,70,71,61,46,60,77,57,59,53,74,57,80,86,79,86,71,80,42,78,70,79,75,42,38,29,13,14,9,9,7,,75+1,75+1,75+1,70,73,73,73,70,71+1,71+1,71+1,70+1,68+1,68+1,68+1,70+1,57+1,59+1,59+1,59+1,57+1,55+1,57+1,57+1,57+1,55+1,18+1,https://cdn.sofifa.net/players/179/746/18_120.png,https://cdn.sofifa.net/teams/1796/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1367/60.png,https://cdn.sofifa.net/flags/gb-wls.png
330,184111,https://sofifa.com/player/184111/christian-benteke/180002,C. Benteke,Christian Benteke Liolo,ST,81,83,22000000.0,80000.0,26,1990-12-03,190,83,1799.0,Crystal Palace,English Premier League,1.0,ST,17.0,,2016-08-20,2020.0,7,Belgium,1325.0,SUB,20.0,Right,4,3,3,Medium/Low,Normal (185+),Yes,43500000.0,#Strength,"Power Header, Target Forward",73.0,79.0,65.0,73.0,33.0,80.0,58,79,87,72,73,73,60,67,48,80,70,76,69,72,48,85,82,74,90,74,63,29,76,73,77,78,25,30,18,14,5,12,8,5,,79+2,79+2,79+2,73+1,76+1,76+1,76+1,73+1,73+2,73+2,73+2,72+2,67+2,67+2,67+2,72+2,54+2,53+2,53+2,53+2,54+2,51+2,51+2,51+2,51+2,51+2,15+2,https://cdn.sofifa.net/players/184/111/18_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
5999,188540,https://sofifa.com/player/188540/rajiv-van-la-parra/180002,R. van La Parra,Rajiv van La Parra,"LM, RM",69,70,1200000.0,30000.0,26,1991-06-04,181,72,1939.0,Huddersfield Town,English Premier League,1.0,SUB,17.0,,2016-06-01,2020.0,34,Netherlands,,,,Right,3,4,1,Medium/Medium,Normal (170-185),No,2600000.0,,"Avoids Using Weaker Foot, Selfish, Flair, Technical Dribbler (AI)",84.0,56.0,59.0,77.0,37.0,63.0,58,51,38,64,51,79,67,57,52,76,83,85,78,58,74,67,56,67,65,54,54,34,62,57,63,66,27,48,36,16,14,11,16,12,,62+1,62+1,62+1,68,66,66,66,68,66+1,66+1,66+1,68+1,61+1,61+1,61+1,68+1,56+1,52+1,52+1,52+1,56+1,53+1,47+1,47+1,47+1,53+1,19+1,https://cdn.sofifa.net/players/188/540/18_120.png,https://cdn.sofifa.net/teams/1939/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/nl.png
358,198717,https://sofifa.com/player/198717/wilfried-zaha/180002,W. Zaha,Wilfried Zaha,"RM, LM",81,84,22500000.0,60000.0,24,1992-11-10,180,66,1799.0,Crystal Palace,English Premier League,1.0,LM,11.0,,2015-02-02,2022.0,108,Côte d'Ivoire,111112.0,SUB,9.0,Right,3,4,2,High/Medium,Lean (170-185),Yes,44400000.0,#Dribbler,"Selfish, Flair, Technical Dribbler (AI)",90.0,71.0,71.0,86.0,33.0,72.0,79,74,43,72,59,88,54,51,65,86,89,90,89,73,79,75,50,78,73,62,68,23,74,74,66,76,36,32,34,15,10,15,11,10,,74+1,74+1,74+1,80,78,78,78,80,78+1,78+1,78+1,80+1,70+1,70+1,70+1,80+1,61+1,56+1,56+1,56+1,61+1,57+1,47+1,47+1,47+1,57+1,18+1,https://cdn.sofifa.net/players/198/717/18_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/111112/60.png,https://cdn.sofifa.net/flags/ci.png
1283,169216,https://sofifa.com/player/169216/shane-long/180002,S. Long,Shane Patrick Long,ST,76,76,7500000.0,90000.0,30,1987-01-22,178,70,17.0,Southampton,English Premier League,1.0,SUB,7.0,,2014-08-14,2020.0,25,Republic of Ireland,1355.0,ST,9.0,Right,2,3,2,High/High,Normal (170-185),Yes,14300000.0,,"Diver, Beat Offside Trap, Speed Dribbler (AI)",83.0,72.0,60.0,74.0,37.0,80.0,70,73,75,62,70,73,54,37,49,75,84,82,73,77,73,76,93,80,78,67,80,42,77,63,72,70,36,27,24,11,13,10,11,10,,75+1,75+1,75+1,73,73,73,73,73,70+1,70+1,70+1,72+1,64+1,64+1,64+1,72+1,58+1,54+1,54+1,54+1,58+1,56+1,53+1,53+1,53+1,56+1,18+1,https://cdn.sofifa.net/players/169/216/18_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1355/60.png,https://cdn.sofifa.net/flags/ie.png
224,178224,https://sofifa.com/player/178224/javier-hernandez/180002,J. Hernández,Javier Hernández Balcázar,ST,82,82,22000000.0,130000.0,29,1988-06-01,175,73,19.0,West Ham United,English Premier League,1.0,ST,17.0,,2017-07-24,2020.0,83,Mexico,1386.0,RS,14.0,Right,3,3,3,Medium/Low,Normal (170-185),Yes,41800000.0,#Poacher,"Beat Offside Trap, Finesse Shot",79.0,80.0,66.0,78.0,31.0,59.0,62,87,82,70,79,76,67,52,55,79,84,75,81,83,83,76,82,68,53,69,59,26,87,72,76,81,22,29,25,14,12,9,12,11,,80+2,80+2,80+2,77+1,79+1,79+1,79+1,77+1,76+2,76+2,76+2,75+2,68+2,68+2,68+2,75+2,55+2,51+2,51+2,51+2,55+2,52+2,46+2,46+2,46+2,52+2,20+2,https://cdn.sofifa.net/players/178/224/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1386/60.png,https://cdn.sofifa.net/flags/mx.png
1782,192123,https://sofifa.com/player/192123/chris-wood/180002,C. Wood,Christopher Grant Wood,ST,75,78,8500000.0,50000.0,25,1991-12-07,191,95,1796.0,Burnley,English Premier League,1.0,SUB,11.0,,2017-08-21,2021.0,198,New Zealand,111473.0,LS,9.0,Right,3,2,1,Medium/Medium,Normal (185+),No,16800000.0,#Strength,"Power Free-Kick, Target Forward",70.0,76.0,54.0,66.0,37.0,80.0,41,77,75,65,66,66,63,54,48,69,67,72,62,69,55,80,68,76,86,71,74,40,77,50,77,72,32,30,29,14,16,16,7,16,,74+1,74+1,74+1,66,69,69,69,66,66+1,66+1,66+1,64+1,61+1,61+1,61+1,64+1,52+1,53+1,53+1,53+1,52+1,51+1,52+1,52+1,52+1,51+1,20+1,https://cdn.sofifa.net/players/192/123/18_120.png,https://cdn.sofifa.net/teams/1796/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/111473/60.png,https://cdn.sofifa.net/flags/nz.png
