,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,cam
915,175393,36,176,62,1,3,3,62.0,64.0,63.0,70.0,38.0,50.0,49,64,56,64,55,70,65,70,59,72,64,61,75,64,49,65,59,71,40,63,48,36,64,78,64,65,12,54,49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
916,176007,31,177,81,1,4,3,72.0,64.0,64.0,72.0,47.0,70.0,72,60,64,61,63,75,69,61,59,67,73,72,74,64,70,73,82,63,70,66,74,55,64,64,55,72,24,55,56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68
917,176403,36,176,74,1,4,3,75.0,66.0,64.0,69.0,38.0,67.0,59,65,60,67,64,66,61,56,63,68,74,76,80,66,75,67,71,58,76,64,56,54,72,69,67,70,26,35,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
918,178616,33,184,75,0,3,2,64.0,67.0,68.0,68.0,67.0,70.0,72,66,70,66,53,67,76,69,64,70,62,65,63,71,66,72,75,71,70,65,67,68,75,70,78,66,66,66,64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
919,180255,32,179,74,1,3,3,67.0,63.0,70.0,71.0,43.0,59.0,70,57,59,69,65,72,70,70,71,70,68,66,71,62,69,68,57,62,62,68,46,35,68,69,65,72,37,49,44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
920,183871,33,173,66,1,3,3,65.0,67.0,66.0,71.0,43.0,61.0,67,68,53,67,68,72,64,60,63,69,66,64,71,69,73,65,71,64,56,64,66,48,71,69,70,73,36,46,37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
921,189077,31,180,83,1,4,3,75.0,66.0,66.0,72.0,37.0,61.0,69,67,57,65,59,72,66,69,54,70,74,75,76,66,79,71,58,63,67,64,46,34,67,71,59,67,27,39,42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
922,189958,32,184,76,0,4,3,49.0,57.0,70.0,68.0,48.0,71.0,61,60,55,72,52,68,71,70,71,71,49,49,65,62,60,43,62,83,65,64,75,47,68,72,60,66,50,45,44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
923,190471,35,170,65,1,5,3,71.0,67.0,66.0,71.0,34.0,53.0,66,65,74,70,64,72,70,66,60,67,72,70,75,60,82,70,77,72,39,69,60,31,68,63,72,69,42,19,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68
924,198220,29,183,73,1,3,3,56.0,61.0,69.0,71.0,63.0,60.0,58,53,58,77,57,72,53,72,75,72,59,54,66,70,60,72,50,66,59,71,58,58,60,63,54,68,63,67,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
925,200954,28,186,75,1,3,3,64.0,66.0,63.0,68.0,32.0,67.0,66,68,68,67,66,67,58,57,54,70,68,60,68,70,63,68,81,82,64,61,53,32,72,61,57,58,24,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
926,203173,31,177,65,1,4,3,75.0,62.0,67.0,69.0,57.0,59.0,63,63,40,70,52,67,56,57,68,69,71,78,76,66,83,59,68,65,57,67,55,64,67,68,53,57,56,65,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
927,204044,27,179,77,1,4,3,71.0,69.0,68.0,68.0,38.0,56.0,68,67,48,67,56,65,71,75,64,68,72,70,80,68,78,78,72,60,59,71,40,41,64,68,64,63,37,36,27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
928,204280,30,181,76,0,3,3,72.0,69.0,66.0,61.0,47.0,80.0,68,69,64,62,65,64,67,64,67,60,69,75,61,64,35,70,75,81,87,66,60,39,75,68,74,66,69,33,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
929,204337,33,180,81,0,3,3,65.0,71.0,69.0,68.0,40.0,70.0,65,67,37,68,59,68,81,80,65,70,64,66,68,65,65,81,51,66,74,72,68,48,65,70,72,64,40,38,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
930,205008,26,175,71,1,4,4,71.0,62.0,67.0,74.0,39.0,51.0,62,61,42,67,60,76,71,69,66,74,74,68,76,62,76,62,61,41,60,63,39,38,64,71,69,62,50,32,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
931,205145,26,183,69,0,3,3,70.0,62.0,65.0,69.0,55.0,65.0,56,61,49,70,48,70,58,59,68,68,71,70,71,66,67,64,47,90,58,63,55,53,63,68,66,67,55,58,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
932,206653,26,188,81,1,2,3,72.0,64.0,66.0,67.0,58.0,75.0,63,65,58,69,37,67,54,57,63,70,68,76,64,66,60,74,59,87,77,62,59,52,67,69,48,64,66,56,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
933,208240,32,178,77,1,4,3,73.0,69.0,72.0,71.0,49.0,60.0,69,66,45,72,66,72,73,75,70,73,72,74,70,62,70,72,56,72,54,73,61,54,62,73,74,63,50,48,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
934,208631,30,184,70,1,3,3,34.0,67.0,72.0,71.0,45.0,48.0,72,64,35,72,69,71,72,71,70,72,34,34,77,68,63,68,65,66,44,69,33,63,67,74,74,71,36,47,36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
935,209372,28,169,63,1,3,3,71.0,67.0,66.0,71.0,46.0,55.0,64,66,39,69,65,69,66,65,64,70,73,69,75,66,90,70,64,68,49,68,51,61,65,66,59,64,49,38,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68
936,210004,28,178,72,1,3,3,76.0,53.0,64.0,66.0,64.0,66.0,68,47,63,67,48,63,52,40,65,65,77,75,76,66,74,65,70,70,65,55,64,65,57,64,46,62,62,65,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
937,211786,28,174,69,1,4,3,80.0,60.0,60.0,73.0,32.0,51.0,54,60,51,67,63,74,43,49,59,71,83,78,85,61,82,64,72,67,45,53,42,27,67,63,64,56,45,22,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
938,211870,31,184,73,1,4,3,71.0,69.0,65.0,70.0,32.0,62.0,62,67,53,69,67,70,70,61,52,68,77,66,76,66,68,70,68,70,67,70,38,25,69,68,85,68,33,30,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
939,212764,28,164,60,1,3,4,87.0,67.0,60.0,75.0,33.0,41.0,53,68,57,62,66,76,63,42,55,75,86,88,80,70,70,70,61,74,23,62,41,27,74,70,61,66,32,32,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
940,212944,26,186,76,1,4,3,67.0,72.0,68.0,64.0,46.0,69.0,64,75,55,70,70,65,72,67,67,64,64,70,67,59,59,71,70,73,71,69,58,57,70,70,70,66,38,43,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70
941,213106,31,178,83,1,4,3,66.0,70.0,69.0,70.0,49.0,77.0,65,67,57,71,67,69,69,74,67,73,67,65,64,64,72,75,74,78,75,73,82,48,68,70,75,71,45,51,49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
942,216184,29,178,70,0,3,3,68.0,68.0,71.0,67.0,53.0,65.0,67,65,52,72,66,63,73,72,70,68,71,66,76,66,74,72,64,74,65,70,53,52,63,72,73,68,50,54,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
943,219216,27,175,68,1,3,3,86.0,67.0,64.0,70.0,35.0,65.0,63,67,60,65,61,67,69,63,61,69,87,85,80,66,83,71,62,71,64,65,61,36,68,66,60,70,30,32,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
944,219771,27,168,61,0,4,3,70.0,63.0,66.0,71.0,39.0,52.0,58,61,43,70,53,70,67,68,68,70,73,68,81,66,86,67,42,64,48,66,51,29,68,66,62,65,40,41,45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68
945,220139,25,167,64,1,4,3,80.0,65.0,62.0,70.0,47.0,67.0,52,66,36,66,62,67,57,62,63,68,83,77,90,65,90,65,73,86,59,66,62,45,67,67,62,63,48,52,40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
946,220965,26,179,61,1,3,3,76.0,58.0,68.0,73.0,36.0,50.0,63,55,30,72,48,72,69,66,60,74,77,75,82,61,77,69,43,82,37,57,44,27,54,71,62,64,45,36,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
947,221336,25,166,59,1,3,3,72.0,60.0,68.0,72.0,54.0,50.0,64,57,55,71,63,71,69,68,68,72,71,73,76,70,86,64,57,76,37,58,46,50,63,68,69,62,61,50,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
948,221489,24,167,65,1,3,3,79.0,60.0,60.0,73.0,26.0,44.0,65,66,51,62,41,73,57,38,58,70,77,80,88,62,88,61,71,66,37,45,27,25,67,58,65,58,37,12,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68
949,221820,30,180,69,1,4,3,73.0,63.0,68.0,71.0,48.0,60.0,62,62,58,70,57,67,70,72,67,74,73,73,76,71,69,64,52,69,57,63,59,53,69,72,72,72,44,49,39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
950,223085,28,177,72,1,3,3,68.0,63.0,66.0,70.0,61.0,68.0,61,65,64,70,53,68,57,61,66,70,68,68,77,67,74,59,79,70,69,64,60,60,67,69,56,66,59,62,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
951,223344,26,178,65,1,3,3,84.0,69.0,65.0,70.0,36.0,63.0,64,70,67,65,61,73,67,68,58,63,86,82,81,67,63,72,67,78,57,70,56,35,59,68,58,68,37,25,32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
952,224358,29,175,70,0,4,3,68.0,65.0,68.0,71.0,36.0,56.0,63,64,53,71,49,70,68,68,67,72,70,66,71,63,80,67,50,61,58,66,45,41,67,67,70,71,34,32,29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
953,224395,28,180,69,1,3,3,79.0,64.0,68.0,70.0,35.0,64.0,71,60,39,67,62,68,76,72,62,70,79,79,81,67,84,71,60,90,56,65,51,31,60,68,75,62,40,30,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
954,224483,26,186,77,1,3,3,70.0,61.0,66.0,70.0,51.0,69.0,61,60,45,70,58,71,62,59,65,71,72,68,64,65,70,65,48,80,71,60,54,49,68,68,52,70,55,52,48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
955,225139,28,170,70,0,4,3,75.0,68.0,67.0,71.0,36.0,52.0,64,66,23,69,59,71,70,68,66,70,79,72,78,60,87,75,67,54,47,70,59,28,64,66,58,64,55,32,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68
956,225168,27,171,67,1,2,3,76.0,66.0,67.0,69.0,42.0,45.0,57,61,34,71,67,66,64,65,66,73,80,72,75,48,83,70,53,65,39,72,32,42,65,71,62,60,40,49,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
957,225939,28,176,76,1,4,3,75.0,68.0,59.0,72.0,29.0,69.0,62,67,59,66,55,73,53,39,42,71,80,70,79,67,82,77,61,72,70,63,65,21,67,64,67,59,35,21,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68
958,229207,25,178,72,0,3,2,68.0,63.0,69.0,70.0,52.0,66.0,58,66,55,72,56,68,79,68,74,73,72,65,68,64,67,66,62,77,64,55,58,36,68,67,59,73,53,59,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
959,229212,28,183,82,1,4,3,64.0,63.0,70.0,66.0,57.0,76.0,70,53,67,72,48,67,65,58,70,71,65,63,50,67,66,79,65,80,73,71,82,63,70,69,62,67,57,52,54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68
960,229337,23,181,68,0,3,4,69.0,60.0,65.0,74.0,35.0,58.0,60,62,52,67,66,75,73,64,63,74,68,69,78,70,69,58,59,69,55,57,50,33,62,67,62,73,25,40,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
961,229473,28,170,66,1,4,3,77.0,64.0,67.0,70.0,65.0,59.0,64,60,65,70,57,67,65,63,67,70,78,76,78,67,82,72,65,67,50,65,72,62,66,65,70,65,66,66,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68
962,229925,23,186,81,0,3,2,74.0,63.0,61.0,66.0,61.0,77.0,64,66,60,65,52,66,56,52,56,67,75,74,66,65,67,66,62,81,78,55,72,62,60,56,69,60,61,62,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
963,230273,29,178,82,1,3,2,63.0,65.0,68.0,61.0,26.0,72.0,52,68,59,75,52,53,58,54,69,75,62,63,51,62,64,65,62,66,77,63,68,22,74,75,51,65,24,21,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68
964,230467,29,182,76,0,3,3,63.0,60.0,66.0,69.0,30.0,66.0,60,60,58,69,63,72,61,59,65,69,70,57,62,66,61,58,64,64,70,60,60,25,70,70,53,57,31,22,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
965,230802,27,167,56,1,3,4,73.0,62.0,66.0,68.0,46.0,58.0,68,65,38,66,53,69,63,50,64,67,74,73,75,63,65,62,64,61,51,53,68,52,65,68,73,63,41,48,46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
966,231025,24,177,75,1,3,3,58.0,66.0,68.0,70.0,49.0,53.0,65,64,39,66,67,70,71,76,67,72,61,55,68,72,65,71,30,51,58,68,51,62,73,72,51,58,35,60,45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
967,231354,24,185,67,1,3,3,80.0,59.0,62.0,67.0,39.0,62.0,70,64,58,61,58,68,66,46,49,69,74,85,73,52,69,62,55,84,63,44,32,29,68,66,50,52,40,39,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
968,231873,22,173,67,0,2,3,72.0,62.0,66.0,71.0,50.0,54.0,58,63,45,70,48,71,67,70,69,73,77,67,75,63,75,63,49,58,50,64,59,48,64,63,47,62,57,48,46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
969,232608,31,170,68,1,5,3,78.0,63.0,64.0,70.0,34.0,57.0,67,71,39,68,45,68,41,34,65,70,76,79,77,69,78,60,33,68,66,54,29,33,67,67,60,57,39,32,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68
970,234018,21,187,76,1,3,3,67.0,70.0,66.0,68.0,45.0,69.0,55,67,64,69,68,68,69,72,71,70,66,67,67,64,56,75,44,68,72,74,69,46,70,66,68,67,34,48,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
971,234025,29,178,72,1,4,3,68.0,62.0,62.0,69.0,33.0,58.0,48,65,57,60,62,70,58,67,72,68,67,68,74,72,71,55,78,55,62,59,45,37,73,71,67,51,15,34,48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
972,234033,27,177,70,1,4,3,66.0,68.0,67.0,69.0,39.0,68.0,68,67,60,67,52,70,63,64,65,69,68,65,71,65,50,74,59,63,69,66,75,35,69,71,67,72,42,35,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
973,234134,25,177,73,1,3,2,65.0,54.0,62.0,63.0,66.0,69.0,53,51,57,69,38,60,60,52,65,68,64,66,64,62,72,64,78,67,68,60,74,65,45,60,48,59,66,69,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
974,234239,24,170,65,0,3,3,80.0,67.0,64.0,73.0,34.0,55.0,57,65,31,69,48,74,78,69,63,68,83,78,91,59,90,73,68,59,50,74,61,39,58,60,51,57,32,35,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70
975,234579,24,177,78,1,3,4,84.0,64.0,59.0,69.0,25.0,65.0,58,68,65,67,45,70,51,42,53,66,85,84,79,66,62,65,66,51,74,59,60,21,69,58,60,59,25,16,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
976,234587,27,181,70,0,3,2,74.0,61.0,69.0,70.0,49.0,67.0,60,63,42,74,46,69,66,51,70,74,73,75,72,60,65,64,60,75,69,57,53,53,68,72,55,60,48,50,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
977,234983,25,180,69,1,3,3,74.0,65.0,67.0,69.0,64.0,75.0,67,64,59,71,61,68,67,65,65,67,77,72,85,62,69,66,81,90,69,71,72,63,63,64,56,69,65,66,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
978,235215,23,174,67,1,4,3,73.0,56.0,66.0,72.0,32.0,58.0,65,50,54,68,62,72,67,63,62,72,74,73,77,68,71,62,60,62,58,60,50,29,67,68,60,59,31,29,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
979,235670,24,178,74,1,3,3,71.0,68.0,69.0,70.0,57.0,63.0,70,63,45,68,55,70,75,76,67,72,75,68,70,67,69,75,56,72,64,77,53,65,62,70,67,66,54,61,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
980,236165,25,168,62,1,3,3,87.0,56.0,63.0,74.0,33.0,42.0,64,58,45,67,70,75,68,40,50,67,85,88,84,68,86,50,69,70,30,46,30,40,72,67,68,73,23,35,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68
981,236522,21,168,71,0,4,3,71.0,64.0,64.0,71.0,21.0,54.0,65,66,53,67,45,73,48,45,63,70,72,70,76,62,74,64,61,64,53,63,40,20,70,65,60,50,23,12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70
982,237780,31,186,80,1,3,2,46.0,67.0,66.0,64.0,66.0,77.0,66,67,71,68,63,68,67,57,67,69,47,46,44,65,46,73,78,78,83,69,58,66,66,65,47,60,65,67,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
983,238011,22,169,63,1,4,3,80.0,56.0,62.0,70.0,46.0,57.0,65,61,52,61,28,69,60,57,58,69,81,79,77,62,83,60,63,80,45,50,58,45,63,64,45,63,30,57,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67
984,238989,31,177,72,0,4,3,70.0,68.0,68.0,68.0,60.0,63.0,66,68,44,68,65,68,65,67,68,70,69,71,62,65,74,70,34,75,63,69,53,66,67,69,66,67,67,58,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
985,239496,24,170,65,1,3,3,72.0,65.0,62.0,72.0,30.0,53.0,67,68,47,65,56,73,57,59,52,71,72,72,78,58,82,62,49,46,53,65,65,20,63,61,58,60,27,34,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68
986,239696,22,172,65,1,3,4,78.0,58.0,63.0,76.0,30.0,48.0,63,57,38,62,54,77,70,75,57,71,82,75,90,63,92,60,67,68,40,63,36,32,54,63,41,57,27,28,33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
987,240027,27,177,65,1,4,3,80.0,67.0,60.0,74.0,20.0,57.0,64,68,36,65,59,75,60,41,50,71,84,77,86,63,82,68,67,84,50,68,36,18,66,58,61,55,21,17,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
988,241985,24,167,64,0,2,3,72.0,65.0,66.0,70.0,43.0,63.0,66,65,58,68,52,68,69,67,61,70,73,71,78,65,90,69,61,72,59,67,61,41,66,66,60,61,38,47,39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70
989,242815,22,175,67,1,3,4,70.0,65.0,66.0,70.0,33.0,53.0,62,65,56,66,59,68,69,70,64,70,72,68,81,58,81,64,81,70,48,68,37,22,69,70,58,59,22,42,39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
990,244147,26,177,73,1,3,3,83.0,65.0,64.0,72.0,31.0,70.0,66,64,36,68,56,72,73,69,45,72,85,82,78,63,82,74,70,83,65,63,68,22,60,67,51,65,37,29,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
991,245231,22,178,66,1,3,3,75.0,69.0,63.0,68.0,34.0,56.0,64,69,34,66,58,70,30,58,62,68,77,74,70,66,67,70,59,66,50,75,59,45,68,67,55,55,29,32,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
992,245340,19,180,74,0,3,3,66.0,63.0,63.0,69.0,54.0,63.0,52,70,48,70,41,71,49,43,65,69,70,63,72,59,73,58,65,64,59,66,72,57,64,67,29,60,46,59,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
