,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,st
2077,225019,24,181,74,1,2,2,66.0,61.0,51.0,66.0,29.0,65.0,41,65,62,59,55,70,52,43,50,64,67,66,68,60,54,59,71,67,68,54,53,32,69,50,64,65,38,11,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2078,225509,24,185,74,1,3,3,82.0,61.0,58.0,64.0,35.0,73.0,56,62,59,59,57,63,57,57,56,62,81,82,73,60,70,64,62,84,73,57,63,27,62,60,58,58,38,32,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
2079,225730,33,187,77,1,4,3,79.0,65.0,56.0,65.0,33.0,64.0,58,63,47,61,63,65,59,33,50,64,82,77,66,65,68,70,66,62,67,64,58,39,62,57,74,68,32,28,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
2080,225735,26,178,82,1,3,3,68.0,62.0,53.0,62.0,28.0,72.0,49,61,65,59,53,60,51,32,48,62,66,69,67,60,78,75,90,61,81,55,61,23,65,55,60,48,28,21,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66
2081,225867,23,178,63,1,3,3,74.0,61.0,49.0,65.0,26.0,67.0,43,63,59,58,54,65,42,34,42,62,73,74,72,64,74,65,74,68,72,56,52,17,62,49,57,51,32,19,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66
2082,226084,24,188,75,1,3,3,86.0,62.0,46.0,63.0,24.0,62.0,39,65,56,56,54,60,38,27,42,63,83,88,71,62,69,63,70,73,70,56,27,18,65,45,59,61,22,21,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
2083,226114,26,203,84,1,3,3,75.0,63.0,42.0,56.0,28.0,78.0,47,65,64,49,50,62,39,37,30,58,69,80,42,56,30,73,35,62,92,58,74,28,59,36,51,49,29,19,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
2084,226127,26,188,80,1,3,3,37.0,67.0,51.0,60.0,30.0,58.0,42,67,70,65,61,63,46,51,43,65,41,34,34,59,50,71,71,32,78,62,37,14,66,45,68,61,34,26,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
2085,226714,29,178,73,1,4,3,84.0,58.0,55.0,64.0,21.0,53.0,61,61,52,61,49,64,45,34,39,63,83,84,76,58,66,53,62,53,57,59,41,13,57,60,55,55,19,20,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
2086,227446,30,185,90,1,4,3,51.0,67.0,58.0,62.0,25.0,72.0,59,65,66,55,64,62,63,68,56,64,50,52,62,58,52,76,76,70,81,64,53,19,66,60,62,59,29,13,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
2087,227498,26,181,78,1,4,3,83.0,60.0,57.0,65.0,19.0,57.0,61,62,55,61,44,63,60,52,50,62,85,82,82,57,74,62,61,78,56,59,33,14,55,50,60,57,17,14,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
2088,228431,24,183,83,1,2,3,79.0,64.0,48.0,65.0,28.0,61.0,41,64,58,53,51,64,51,34,43,63,81,78,72,61,77,68,63,51,69,61,53,20,64,52,65,63,36,17,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2089,228464,28,187,78,1,3,3,60.0,63.0,53.0,61.0,61.0,72.0,44,65,67,63,51,59,40,29,52,65,57,63,61,61,52,66,77,61,80,57,65,62,61,53,62,64,57,63,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
2090,228685,24,174,74,1,3,3,93.0,62.0,53.0,65.0,28.0,67.0,53,62,53,57,54,63,48,41,44,61,94,92,86,58,82,70,81,83,71,58,32,18,62,56,50,54,19,33,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2091,229225,25,193,88,0,2,3,85.0,61.0,47.0,61.0,25.0,70.0,35,63,61,58,52,60,44,28,45,61,82,87,70,56,73,67,71,77,81,54,34,19,62,48,60,54,28,15,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
2092,229865,25,171,62,1,3,3,74.0,64.0,61.0,69.0,42.0,55.0,65,64,51,62,61,68,60,44,62,67,73,75,74,64,81,64,55,56,61,66,39,44,67,60,47,63,44,39,34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2093,230303,25,172,69,1,3,2,83.0,62.0,49.0,69.0,30.0,54.0,34,59,53,61,72,72,59,49,43,62,77,88,75,63,82,65,67,65,52,61,41,38,71,46,62,59,22,23,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
2094,230523,33,177,72,0,3,3,56.0,68.0,53.0,67.0,27.0,62.0,57,74,57,49,63,66,50,60,43,69,62,51,64,69,73,55,70,69,62,71,51,21,62,63,57,60,14,31,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
2095,230963,26,186,85,1,3,3,68.0,63.0,59.0,62.0,33.0,67.0,51,64,70,61,49,61,53,58,58,64,66,70,59,62,70,64,81,64,73,63,53,27,62,64,66,65,21,37,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
2096,231814,31,180,66,1,4,3,76.0,65.0,45.0,65.0,33.0,51.0,36,70,61,45,54,65,45,36,41,64,75,76,72,60,66,64,64,65,50,59,32,18,64,57,64,60,35,34,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
2097,232785,27,178,75,1,3,2,74.0,62.0,45.0,63.0,27.0,66.0,42,63,65,52,55,62,31,27,44,63,80,69,70,59,66,64,78,64,72,58,49,14,68,43,58,53,34,21,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
2098,232922,27,176,68,1,3,2,78.0,64.0,58.0,63.0,46.0,64.0,61,63,43,62,41,65,68,35,51,63,74,81,63,55,70,71,70,67,63,69,59,53,62,57,40,54,51,37,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
2099,232926,34,182,79,1,3,3,37.0,65.0,64.0,66.0,29.0,67.0,61,64,70,67,66,65,68,39,63,67,40,35,74,55,57,69,82,67,81,63,29,18,69,66,62,74,20,35,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
2100,232963,27,171,74,1,3,3,92.0,57.0,52.0,67.0,30.0,71.0,53,60,59,59,54,66,55,40,43,63,93,92,93,51,73,58,88,75,72,49,59,19,56,48,63,60,36,22,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
2101,233214,26,187,82,1,4,2,76.0,60.0,50.0,63.0,25.0,78.0,32,59,65,62,57,62,38,32,48,64,75,76,64,59,66,64,72,76,85,56,65,26,65,55,63,55,26,11,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
2102,233602,22,191,81,1,3,2,64.0,63.0,41.0,57.0,30.0,67.0,29,68,67,54,54,55,30,31,31,60,60,68,49,60,64,67,70,54,77,51,56,19,66,43,64,63,38,19,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
2103,233892,22,185,71,1,3,3,66.0,61.0,45.0,64.0,29.0,68.0,34,66,65,56,46,64,45,33,42,66,65,66,66,58,58,66,70,64,74,48,56,18,69,44,60,58,22,32,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
2104,233941,22,178,66,0,3,3,76.0,64.0,57.0,68.0,30.0,46.0,57,66,55,62,56,68,53,45,52,66,76,76,72,56,80,70,50,46,46,55,43,22,66,54,60,63,25,31,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2105,234147,23,180,74,1,3,2,67.0,58.0,57.0,68.0,28.0,58.0,50,65,67,67,44,70,42,39,39,68,67,67,63,64,69,56,46,65,65,44,36,17,66,66,57,62,26,24,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2106,234177,22,180,76,1,3,3,83.0,62.0,48.0,65.0,39.0,66.0,49,63,56,51,57,64,49,29,48,63,82,84,78,60,76,65,57,70,69,59,55,39,63,48,57,53,38,35,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2107,234222,22,178,73,1,3,4,80.0,58.0,55.0,66.0,28.0,64.0,50,57,54,55,61,64,70,56,54,63,74,84,77,64,81,57,60,74,63,58,55,29,65,59,64,57,34,19,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
2108,234496,27,190,80,0,5,3,64.0,64.0,50.0,62.0,30.0,67.0,39,65,63,60,58,63,54,48,38,63,66,62,63,59,54,66,64,57,80,61,47,32,66,53,60,57,23,27,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
2109,234631,24,188,85,1,3,2,77.0,63.0,53.0,63.0,27.0,71.0,42,65,65,58,60,60,52,45,49,62,75,78,80,60,75,65,64,72,75,55,62,20,63,60,62,60,28,20,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
2110,234902,24,183,80,1,3,2,86.0,64.0,56.0,61.0,31.0,74.0,51,65,52,56,56,62,57,43,59,59,78,92,70,56,60,69,75,80,76,61,59,18,65,61,52,58,41,26,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2111,236196,29,181,75,1,3,2,71.0,62.0,57.0,65.0,34.0,63.0,43,58,58,63,55,66,49,45,57,62,70,71,71,71,64,71,66,57,69,63,55,37,63,65,62,60,24,32,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
2112,237378,22,178,71,1,3,3,76.0,54.0,58.0,68.0,37.0,63.0,59,56,40,61,45,68,57,40,54,64,77,76,82,59,71,54,66,69,61,51,58,38,56,60,50,66,33,40,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2113,237860,22,175,75,0,3,3,84.0,63.0,59.0,66.0,26.0,59.0,55,58,42,59,51,66,66,65,55,64,86,83,78,56,75,72,46,61,60,68,58,24,58,62,60,56,21,26,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
2114,238273,20,183,75,1,3,3,74.0,61.0,53.0,67.0,36.0,69.0,43,63,60,56,49,65,60,47,52,67,73,75,77,57,74,66,75,62,74,54,64,33,65,59,55,68,30,36,32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
2115,238458,22,187,82,1,4,4,76.0,64.0,59.0,64.0,36.0,69.0,51,64,62,61,58,67,63,64,56,64,75,76,65,54,53,67,62,67,72,61,67,27,63,64,63,62,42,30,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
2116,238686,29,186,77,1,4,2,77.0,63.0,58.0,64.0,25.0,71.0,62,63,48,60,57,62,66,37,54,64,76,77,72,66,61,72,54,85,75,56,48,17,65,59,54,70,24,23,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
2117,238990,22,182,73,1,2,2,73.0,65.0,48.0,63.0,22.0,50.0,41,66,61,56,54,60,54,37,39,62,76,71,77,64,77,67,66,55,53,62,31,16,66,49,67,52,19,17,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2118,239003,21,179,70,1,3,3,84.0,63.0,60.0,67.0,33.0,55.0,62,65,49,65,57,68,55,50,54,66,83,85,71,57,83,67,53,63,59,58,36,18,61,58,64,59,35,36,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
2119,239545,24,183,79,1,3,2,65.0,62.0,53.0,62.0,30.0,69.0,52,65,71,60,58,63,57,27,45,65,61,68,54,62,52,58,62,54,79,59,62,26,62,53,59,61,28,21,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2120,239997,23,187,78,1,3,2,70.0,61.0,51.0,62.0,24.0,61.0,39,66,68,63,47,60,44,36,43,63,70,70,69,59,52,60,69,60,68,55,42,25,63,52,61,65,19,18,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
2121,240156,24,176,68,1,5,3,81.0,56.0,57.0,66.0,35.0,58.0,57,61,36,61,50,64,57,56,49,63,80,81,81,61,82,51,70,70,54,56,48,39,61,56,41,53,39,28,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2122,240195,27,186,82,0,3,2,55.0,65.0,47.0,56.0,28.0,65.0,40,66,72,56,60,54,49,42,38,62,60,51,62,57,34,66,74,54,76,61,48,22,68,45,71,54,21,26,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
2123,240317,22,186,80,1,2,3,71.0,62.0,44.0,64.0,26.0,68.0,38,67,66,50,47,65,39,31,41,64,73,69,68,56,61,62,71,70,71,52,58,23,68,47,65,51,22,21,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
2124,241415,22,187,68,1,3,2,73.0,65.0,53.0,65.0,26.0,56.0,49,67,59,59,60,66,42,39,49,64,71,75,70,59,64,65,63,67,57,63,40,26,62,57,62,60,21,23,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
2125,241646,21,178,65,1,3,3,80.0,62.0,49.0,65.0,35.0,60.0,39,66,51,58,44,62,39,36,44,64,83,78,73,71,75,62,62,62,57,57,62,30,65,54,60,61,32,35,39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
2126,242012,26,182,75,0,2,3,83.0,62.0,51.0,59.0,36.0,67.0,57,62,62,57,57,59,26,22,52,57,80,86,67,62,60,67,83,53,75,58,58,29,65,45,56,57,24,44,33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2127,242223,21,185,77,1,4,2,79.0,62.0,57.0,60.0,27.0,68.0,58,64,60,64,52,59,49,31,51,62,75,82,68,62,54,62,74,67,74,59,55,31,63,57,60,53,28,17,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
2128,242402,25,180,75,1,3,3,93.0,58.0,54.0,67.0,28.0,63.0,58,57,44,55,52,66,58,54,51,62,93,93,90,53,85,60,72,78,64,63,40,23,57,49,48,59,23,31,32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
2129,242965,21,195,85,1,2,2,61.0,64.0,50.0,58.0,24.0,72.0,35,63,68,60,58,64,53,40,44,60,55,66,38,61,36,65,67,58,83,67,65,16,62,53,59,58,19,21,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
2130,243246,21,183,82,1,3,3,66.0,65.0,45.0,60.0,24.0,71.0,35,67,61,53,58,59,54,31,32,64,65,66,52,60,57,67,62,68,75,61,66,14,64,54,64,61,27,15,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2131,243357,20,180,77,1,3,3,82.0,62.0,56.0,65.0,34.0,67.0,59,64,54,59,47,65,57,63,48,67,83,81,69,55,74,70,61,64,75,56,54,21,61,53,59,48,35,35,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66
2132,243360,21,180,80,1,4,3,72.0,69.0,56.0,65.0,37.0,79.0,59,65,46,61,62,64,35,46,43,62,71,73,70,62,82,77,81,77,78,70,81,37,63,61,73,60,42,37,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67
2133,243445,21,183,78,1,4,3,76.0,62.0,44.0,66.0,24.0,57.0,41,68,57,49,46,65,35,29,32,66,84,70,73,62,70,57,69,60,64,57,33,13,67,53,64,58,27,20,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2134,243666,22,180,73,1,3,3,75.0,63.0,61.0,63.0,53.0,70.0,59,64,58,61,54,63,63,58,61,64,76,75,62,61,61,65,64,75,67,63,72,53,63,62,57,63,50,56,44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2135,243669,21,183,68,1,3,2,75.0,62.0,51.0,66.0,21.0,61.0,47,65,54,58,59,67,55,34,42,65,74,75,69,63,75,63,70,64,66,55,42,21,63,55,62,56,15,17,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
2136,244041,21,182,80,1,4,3,71.0,63.0,47.0,65.0,30.0,69.0,45,66,62,52,59,64,54,42,39,64,68,73,74,56,70,71,74,74,68,52,63,15,65,44,58,58,42,21,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2137,244089,22,191,84,1,4,2,67.0,61.0,50.0,58.0,25.0,76.0,61,64,67,54,58,60,30,26,45,63,64,70,52,60,32,61,65,65,91,56,54,15,61,46,62,47,25,21,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
2138,244250,24,191,87,0,3,2,73.0,62.0,44.0,54.0,36.0,73.0,36,66,67,50,44,52,30,31,35,56,69,76,50,62,54,71,63,65,86,49,53,32,65,55,61,51,35,32,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
2139,244403,19,179,69,1,4,3,66.0,64.0,56.0,70.0,24.0,55.0,65,69,65,58,49,72,47,42,49,70,68,65,70,57,71,62,67,55,57,58,46,25,62,55,66,55,17,19,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
2140,244513,21,168,68,1,3,3,89.0,56.0,53.0,67.0,30.0,59.0,55,59,44,55,52,64,52,40,48,62,90,89,93,57,91,60,87,60,55,48,60,28,62,54,40,58,28,28,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
2141,244589,23,184,73,1,3,3,73.0,65.0,62.0,65.0,27.0,67.0,60,66,58,64,44,65,66,59,58,64,75,72,67,59,73,68,69,65,68,65,65,18,66,62,60,56,28,26,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
2142,244684,22,180,74,1,3,2,71.0,64.0,56.0,65.0,21.0,62.0,51,65,60,58,56,63,44,67,49,66,71,71,69,63,67,66,54,66,65,63,51,12,62,62,61,63,21,16,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2143,244762,20,188,82,0,3,3,66.0,63.0,56.0,63.0,25.0,64.0,49,64,63,60,59,63,49,59,53,63,65,67,64,62,59,64,62,60,76,62,41,15,63,59,62,64,19,25,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
2144,245263,26,178,71,1,3,3,71.0,66.0,55.0,68.0,19.0,53.0,39,66,54,65,49,70,41,37,58,67,71,71,66,65,69,70,57,68,46,64,51,19,65,61,68,59,13,14,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2145,245264,20,190,82,1,3,2,73.0,63.0,51.0,60.0,25.0,63.0,51,64,63,55,55,60,46,32,43,61,71,74,61,58,56,67,70,62,73,60,38,18,66,54,61,60,23,22,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
2146,245539,20,179,78,1,3,2,80.0,63.0,56.0,63.0,40.0,68.0,59,65,61,56,53,59,58,53,52,61,84,77,80,60,79,61,76,66,74,62,54,38,63,57,59,57,36,38,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2147,245639,21,180,75,1,3,3,70.0,59.0,60.0,67.0,25.0,49.0,50,60,50,67,57,70,54,40,58,66,70,70,71,55,65,65,51,63,47,50,35,15,65,66,60,55,30,20,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
2148,245809,23,186,83,0,3,2,69.0,66.0,43.0,57.0,24.0,68.0,31,69,65,53,54,53,42,38,39,63,67,70,61,51,55,70,73,56,78,61,56,27,63,42,66,56,16,19,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
2149,245856,21,180,77,1,3,3,78.0,62.0,46.0,69.0,23.0,55.0,48,66,56,46,63,70,54,26,33,68,77,78,75,60,75,63,62,66,59,55,29,19,64,55,56,47,21,18,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2150,245902,19,185,72,1,4,3,74.0,63.0,53.0,64.0,27.0,60.0,35,65,62,61,58,62,53,57,50,63,75,73,72,62,71,65,70,60,58,58,62,16,66,60,55,60,29,26,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
2151,246295,20,179,63,1,2,2,82.0,61.0,56.0,64.0,28.0,63.0,55,63,65,60,55,62,47,43,50,63,84,80,80,54,67,60,78,80,62,59,41,18,60,60,55,55,22,28,27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2152,246297,21,188,81,0,3,4,66.0,57.0,59.0,66.0,47.0,68.0,48,57,61,65,50,70,45,47,59,68,67,65,58,63,41,65,66,63,72,53,64,30,55,68,41,65,44,56,47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
2153,246329,22,181,74,1,3,2,76.0,63.0,56.0,62.0,25.0,59.0,57,66,63,60,59,63,45,40,53,61,74,78,67,60,60,61,67,63,67,60,34,14,65,59,64,59,28,19,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
