,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,cdm
1353,213644,29,178,73,1,3,2,69.0,52.0,58.0,63.0,68.0,72.0,60,44,55,63,43,60,45,57,59,62,71,68,73,66,78,69,73,77,65,53,83,65,44,52,59,60,72,69,70,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1354,214175,29,185,78,1,3,2,55.0,48.0,60.0,57.0,63.0,74.0,44,42,47,70,36,51,37,40,65,63,51,59,56,60,62,56,54,84,76,56,59,62,37,64,63,62,57,72,67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1355,214972,27,185,71,1,2,2,51.0,45.0,58.0,59.0,64.0,76.0,51,37,57,64,34,58,40,45,62,63,47,54,57,65,53,52,77,77,74,54,80,66,60,60,52,56,61,68,64,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
1356,214991,27,180,74,1,3,3,63.0,64.0,63.0,66.0,64.0,75.0,53,64,58,68,48,64,54,55,67,64,59,67,80,68,75,68,53,90,73,67,66,69,63,66,57,62,65,63,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1357,215574,25,178,71,1,2,3,69.0,58.0,63.0,70.0,61.0,73.0,59,53,46,65,52,68,62,60,62,67,74,64,84,66,81,62,78,86,64,63,77,63,68,67,55,66,60,67,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
1358,215615,30,186,82,1,3,3,70.0,65.0,65.0,68.0,63.0,75.0,62,65,66,68,59,68,63,50,63,67,68,72,73,65,68,70,72,74,80,62,65,64,66,69,56,65,59,65,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1359,215700,26,174,74,1,4,2,75.0,59.0,61.0,65.0,64.0,78.0,57,58,58,64,60,62,60,52,63,64,74,76,81,62,83,58,91,90,70,60,78,63,59,63,59,57,64,65,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
1360,216834,30,182,78,1,3,3,71.0,52.0,64.0,66.0,63.0,73.0,46,48,56,70,47,62,69,73,65,64,61,80,81,65,77,59,64,71,76,52,68,67,60,67,58,65,62,65,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1361,217153,32,180,75,1,4,3,77.0,66.0,67.0,64.0,65.0,68.0,68,61,65,67,66,63,63,54,69,67,78,76,65,66,63,73,72,78,68,72,54,62,62,68,62,55,64,67,63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1362,221599,31,176,77,1,3,3,75.0,40.0,51.0,66.0,69.0,62.0,51,56,68,66,21,66,26,28,64,64,77,74,74,58,77,36,91,60,70,13,39,66,24,28,47,56,70,70,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65
1363,222369,24,192,86,1,3,2,63.0,56.0,61.0,62.0,61.0,75.0,43,50,51,68,43,61,44,58,72,64,61,65,64,62,56,74,61,74,80,61,69,63,55,64,41,60,65,60,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
1364,222645,27,175,71,1,3,3,62.0,50.0,65.0,65.0,63.0,66.0,60,45,58,71,40,63,57,43,69,66,63,62,67,64,74,58,66,71,62,52,68,66,62,64,51,66,61,65,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
1365,222930,27,184,79,1,3,2,60.0,54.0,65.0,65.0,66.0,71.0,58,53,68,72,36,64,56,36,68,64,54,64,66,72,68,59,75,72,72,59,65,63,59,69,44,71,68,66,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
1366,223307,25,179,69,1,3,3,72.0,56.0,62.0,66.0,62.0,76.0,49,56,60,68,49,63,58,57,65,68,72,72,68,70,75,57,63,92,70,59,75,63,55,64,43,72,58,65,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
1367,223572,26,186,87,1,3,2,50.0,44.0,61.0,61.0,65.0,76.0,61,40,68,67,26,59,32,36,66,66,47,52,55,61,58,59,73,75,83,44,62,65,33,62,52,63,60,68,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
1368,223680,25,179,77,1,3,2,66.0,53.0,59.0,66.0,63.0,72.0,45,47,58,70,44,62,46,43,64,67,66,66,74,64,76,67,72,85,66,54,71,63,46,55,54,62,64,64,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
1369,225146,25,178,78,1,2,3,80.0,55.0,60.0,68.0,63.0,85.0,44,54,61,72,47,64,45,37,64,70,81,79,77,64,76,63,78,92,81,52,90,62,63,63,50,66,67,62,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
1370,225174,26,172,63,1,3,3,59.0,65.0,67.0,69.0,62.0,65.0,59,62,54,70,61,64,63,66,65,70,61,58,79,62,86,70,68,74,60,68,63,62,61,71,67,68,59,67,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
1371,225847,25,180,69,1,3,2,67.0,66.0,70.0,69.0,59.0,67.0,68,65,54,71,61,69,73,75,69,68,66,68,73,60,74,72,73,72,66,71,60,57,65,69,42,70,60,62,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1372,226652,27,186,80,1,3,3,58.0,58.0,61.0,61.0,63.0,78.0,47,54,64,66,49,58,48,50,67,65,63,54,61,66,53,66,72,77,84,65,66,64,56,67,51,58,64,62,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
1373,226924,27,180,75,1,3,2,65.0,65.0,64.0,63.0,65.0,73.0,59,63,67,69,46,59,49,54,66,66,64,66,65,67,70,69,70,84,70,67,66,69,66,64,68,64,63,66,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1374,227287,25,183,67,1,2,2,61.0,60.0,64.0,68.0,64.0,68.0,58,59,62,68,51,67,62,50,68,69,54,67,67,68,74,63,53,78,66,65,64,66,61,63,44,60,61,67,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
1375,227929,24,180,64,1,3,2,70.0,55.0,62.0,65.0,62.0,70.0,50,54,54,68,46,62,54,56,67,65,68,71,74,64,72,56,82,91,65,59,53,65,56,65,52,62,63,63,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
1376,227990,29,186,79,1,3,3,68.0,63.0,68.0,70.0,50.0,60.0,66,64,61,70,59,71,63,60,66,69,66,69,70,69,63,58,60,64,63,67,46,59,69,70,65,66,35,54,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1377,228033,31,172,66,1,4,3,72.0,55.0,66.0,64.0,68.0,65.0,57,52,60,71,52,61,56,57,67,64,72,72,74,64,70,62,65,84,58,56,61,67,62,68,53,63,68,71,67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1378,228644,28,174,68,1,3,2,38.0,41.0,64.0,64.0,65.0,64.0,57,32,54,68,48,60,58,53,64,66,41,35,68,68,72,59,64,71,60,37,63,67,44,66,55,70,68,64,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1379,228774,23,181,70,0,3,3,70.0,55.0,66.0,69.0,64.0,70.0,62,48,62,69,59,68,61,58,67,69,69,70,79,66,69,63,62,73,71,60,64,64,61,67,57,66,64,65,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
1380,228961,26,181,70,1,3,3,76.0,53.0,65.0,68.0,62.0,68.0,54,49,56,73,48,67,47,55,71,68,75,76,77,66,70,62,73,83,59,53,71,62,57,65,45,58,59,65,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1381,228971,34,187,81,1,3,2,46.0,50.0,63.0,58.0,68.0,68.0,62,44,64,62,36,57,68,66,64,63,40,51,31,72,56,66,41,66,75,49,62,74,37,65,61,70,71,65,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
1382,229053,30,180,75,1,3,3,69.0,59.0,59.0,65.0,67.0,71.0,43,54,67,64,42,65,62,60,61,66,69,69,71,60,55,68,69,71,70,66,75,68,62,63,48,65,67,67,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1383,229270,25,187,85,1,3,2,60.0,54.0,59.0,68.0,65.0,71.0,50,51,64,67,30,68,32,70,71,70,57,62,67,64,54,69,82,57,77,57,70,63,43,51,41,68,62,68,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
1384,229361,26,182,76,1,3,3,52.0,54.0,69.0,68.0,65.0,70.0,67,48,67,72,65,68,67,59,70,70,51,53,64,62,68,62,70,73,72,53,60,65,51,68,65,64,64,66,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
1385,229588,26,170,68,1,4,3,72.0,56.0,68.0,69.0,60.0,69.0,63,51,48,70,43,67,75,69,69,69,72,72,85,62,75,67,64,69,68,61,75,62,61,68,49,65,61,60,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68
1386,229677,26,181,76,1,3,2,65.0,49.0,60.0,63.0,64.0,78.0,48,38,68,71,58,61,41,42,65,66,66,65,68,61,63,66,74,76,82,52,71,62,57,56,49,61,64,63,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
1387,229803,26,174,71,1,3,2,57.0,43.0,57.0,65.0,66.0,70.0,48,39,49,65,38,60,41,39,58,64,64,51,76,64,81,53,84,75,65,46,74,71,49,59,32,73,70,65,68,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
1388,229973,23,188,81,1,4,3,65.0,62.0,66.0,68.0,64.0,71.0,63,60,63,70,39,69,54,63,66,71,67,64,66,62,59,71,65,72,72,65,69,65,60,66,51,65,60,67,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
1389,230136,24,175,65,0,2,3,71.0,54.0,65.0,68.0,58.0,64.0,57,51,49,69,42,64,48,50,70,70,70,72,78,67,77,59,61,69,62,61,65,62,59,69,45,57,58,60,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1390,230365,25,176,74,1,3,2,58.0,56.0,63.0,68.0,64.0,72.0,43,61,59,71,32,68,63,64,68,70,60,57,65,66,62,52,56,71,73,62,75,70,49,67,43,69,55,70,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1391,230933,24,186,66,1,3,2,44.0,40.0,55.0,62.0,66.0,70.0,35,36,56,65,37,58,42,33,63,66,45,43,73,58,57,48,64,73,71,43,63,69,38,62,34,58,65,69,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
1392,230984,28,176,70,1,3,3,57.0,49.0,67.0,66.0,66.0,67.0,63,42,49,72,45,63,57,54,68,70,66,50,68,63,73,52,55,73,63,56,72,74,66,65,51,59,64,68,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1393,230995,25,196,75,0,3,2,58.0,61.0,61.0,61.0,64.0,84.0,51,59,77,67,52,63,52,57,63,68,49,66,44,62,31,74,80,81,89,58,77,62,61,63,44,61,63,64,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
1394,231219,25,178,74,1,2,2,63.0,43.0,62.0,66.0,63.0,69.0,46,36,57,72,36,63,42,43,65,68,65,61,69,64,70,56,62,71,67,44,71,61,55,66,48,64,62,66,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
1395,231587,25,172,67,1,3,3,63.0,49.0,57.0,68.0,63.0,77.0,40,46,58,66,37,68,38,41,65,67,63,63,75,62,77,60,90,82,73,44,76,65,59,61,45,64,64,62,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
1396,232250,24,179,72,0,4,3,58.0,51.0,65.0,66.0,63.0,62.0,57,45,44,71,36,65,54,48,71,67,57,58,66,64,70,57,65,66,57,62,67,65,50,66,45,63,62,68,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
1397,232376,31,179,77,1,3,2,71.0,55.0,63.0,63.0,65.0,73.0,53,48,63,68,48,61,51,58,67,64,71,71,67,63,63,66,67,74,75,60,66,65,61,65,61,65,66,65,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1398,232431,27,178,69,0,4,2,67.0,58.0,60.0,63.0,66.0,73.0,49,54,65,63,47,60,53,58,64,63,69,66,68,68,70,66,65,72,75,59,70,67,58,63,59,63,65,66,64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1399,232467,30,173,65,0,3,3,70.0,63.0,66.0,66.0,63.0,65.0,62,62,56,67,50,63,65,67,62,67,69,71,68,69,75,67,74,79,57,63,66,66,66,69,60,65,63,65,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1400,232599,24,181,76,0,3,2,76.0,45.0,59.0,64.0,65.0,72.0,49,35,68,68,41,62,46,44,67,67,74,77,70,63,69,51,89,82,70,60,58,62,55,53,35,52,65,66,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
1401,232811,29,175,67,0,3,3,74.0,60.0,68.0,69.0,52.0,67.0,64,57,49,69,54,68,68,75,68,69,74,74,75,63,72,64,70,86,61,67,55,59,66,68,42,63,50,52,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1402,233050,21,175,71,1,2,3,72.0,56.0,66.0,68.0,61.0,71.0,62,55,48,70,38,67,64,56,68,69,71,73,70,67,74,62,68,78,69,57,68,63,64,66,45,67,62,62,59,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
1403,233105,28,184,79,1,4,3,70.0,50.0,60.0,65.0,66.0,70.0,47,45,63,68,37,64,46,40,64,64,72,69,70,64,70,59,76,70,71,53,68,64,59,63,53,60,65,68,67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1404,233241,24,190,78,1,3,2,60.0,57.0,60.0,62.0,65.0,72.0,49,52,60,66,41,61,49,55,67,66,63,58,59,64,52,72,58,69,73,60,75,67,57,60,45,63,65,66,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
1405,233272,25,187,79,1,3,2,65.0,58.0,65.0,64.0,64.0,78.0,63,51,62,65,52,61,62,65,64,64,68,63,64,68,73,69,79,81,79,65,71,64,57,67,55,68,63,65,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
1406,233569,31,173,69,1,4,3,56.0,53.0,64.0,63.0,68.0,57.0,56,39,53,72,30,56,38,36,69,68,62,51,67,64,82,70,59,76,47,71,59,73,55,70,69,60,71,66,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1407,233840,23,185,67,1,3,2,68.0,46.0,58.0,61.0,64.0,71.0,41,42,54,67,39,58,41,42,67,63,69,68,68,66,60,55,66,69,71,52,73,67,38,60,46,50,65,64,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
1408,233928,24,179,69,1,2,2,68.0,41.0,60.0,68.0,65.0,54.0,49,37,56,68,38,65,44,46,59,73,69,68,74,72,75,53,71,62,46,33,62,68,51,67,54,49,66,66,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
1409,233957,23,185,65,0,3,2,59.0,54.0,65.0,65.0,64.0,65.0,52,52,63,75,47,63,51,47,75,67,63,55,59,65,68,68,58,75,61,47,63,63,56,60,54,75,62,66,63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
1410,234107,23,180,72,1,3,2,64.0,52.0,65.0,68.0,62.0,69.0,54,49,55,75,36,66,41,54,71,73,63,65,67,68,54,59,60,76,68,55,63,65,45,64,56,67,62,63,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
1411,234179,30,175,75,1,2,2,67.0,43.0,55.0,58.0,66.0,72.0,45,33,53,62,35,54,41,38,69,60,66,68,58,62,74,58,68,75,72,48,70,66,50,52,48,53,65,70,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1412,234196,24,171,70,1,4,3,68.0,63.0,65.0,70.0,52.0,61.0,60,64,38,67,43,70,69,67,68,68,72,64,73,66,83,65,75,77,50,59,63,62,67,65,68,68,41,60,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1413,234223,25,178,72,1,3,3,67.0,53.0,62.0,67.0,61.0,79.0,53,47,58,70,44,65,45,40,68,70,68,66,69,70,58,73,74,80,80,52,74,65,60,63,41,59,58,62,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
1414,234282,25,190,81,1,3,2,59.0,40.0,56.0,61.0,67.0,73.0,44,39,62,67,22,64,32,37,62,62,54,63,55,62,37,40,45,70,78,44,72,67,51,53,40,57,70,68,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
1415,234622,28,184,78,1,3,3,58.0,59.0,62.0,63.0,64.0,77.0,60,57,54,65,54,61,45,42,63,65,57,59,67,62,59,65,74,81,82,61,62,66,58,65,52,67,66,65,62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
1416,234891,24,182,73,1,3,3,63.0,51.0,65.0,71.0,61.0,60.0,56,46,58,71,43,69,50,63,66,72,66,60,73,67,75,56,66,74,57,57,48,57,55,68,53,69,63,64,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1417,234948,23,172,64,1,4,3,73.0,61.0,63.0,74.0,51.0,62.0,58,56,41,70,49,73,36,42,66,73,74,73,83,65,84,73,83,72,51,70,70,55,61,66,40,71,43,58,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1418,235425,24,193,75,0,3,2,70.0,51.0,59.0,61.0,62.0,81.0,47,41,61,67,38,61,42,56,62,64,70,70,56,64,59,69,78,78,87,52,72,67,58,60,66,60,63,61,57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
1419,235537,21,177,71,1,3,2,67.0,67.0,62.0,65.0,64.0,68.0,48,65,63,70,54,62,49,36,68,65,69,66,66,70,75,74,70,72,67,69,63,64,64,67,65,69,68,61,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
1420,236144,21,181,75,1,3,2,69.0,52.0,61.0,61.0,65.0,65.0,45,53,57,71,22,62,35,38,65,63,67,70,43,66,68,40,60,68,65,65,62,65,73,69,42,70,64,67,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1421,236344,21,176,68,1,3,2,64.0,51.0,62.0,67.0,61.0,63.0,49,48,48,72,45,66,46,42,70,70,65,63,62,69,65,54,44,72,56,51,74,65,58,62,57,64,59,65,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
1422,236467,23,185,80,1,2,3,61.0,40.0,62.0,61.0,66.0,69.0,45,38,66,69,39,56,55,48,73,63,59,63,67,64,65,52,74,66,73,35,60,65,34,62,33,65,65,67,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
1423,236508,25,187,78,0,3,2,60.0,30.0,48.0,52.0,68.0,66.0,59,23,64,60,35,44,28,32,39,59,62,58,57,63,48,45,80,60,69,27,61,68,33,32,41,55,67,71,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
1424,236657,22,184,84,1,3,2,70.0,65.0,68.0,63.0,65.0,76.0,64,60,52,72,52,57,61,61,69,68,72,69,68,65,70,78,70,71,85,69,62,67,65,66,49,64,67,67,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70
1425,236859,29,174,80,1,3,2,58.0,34.0,61.0,54.0,62.0,75.0,59,29,62,69,31,47,34,35,71,57,62,54,60,62,67,49,76,92,71,31,63,65,33,54,36,60,59,64,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1426,237407,21,182,75,1,3,2,59.0,58.0,66.0,65.0,65.0,69.0,65,56,52,69,48,66,64,60,66,68,53,63,50,66,67,63,76,78,63,64,69,70,58,63,50,66,69,65,57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
1427,237452,27,171,67,1,3,2,69.0,59.0,64.0,67.0,55.0,65.0,53,53,39,72,49,64,52,55,63,69,70,69,70,65,77,68,70,83,60,63,54,66,64,68,64,63,56,53,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
