,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,lb
1179,237310,24,181,71,0,2,3,76.0,59.0,62.0,66.0,59.0,63.0,65,53,59,62,54,67,61,63,61,63,75,77,75,58,68,68,62,72,60,63,59,61,61,62,55,60,56,59,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1180,237347,23,170,68,0,3,2,80.0,37.0,56.0,63.0,60.0,65.0,60,32,60,62,34,57,57,35,52,62,83,77,88,54,89,54,84,74,63,29,53,62,50,49,40,47,56,62,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65
1181,237964,26,185,73,0,2,3,73.0,57.0,59.0,62.0,62.0,68.0,60,50,66,66,55,62,52,52,54,61,70,76,67,60,60,67,67,68,66,63,72,55,50,52,58,58,62,66,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1182,237988,22,180,74,1,3,2,69.0,44.0,61.0,64.0,65.0,69.0,61,36,60,67,40,64,36,38,60,68,65,72,55,67,64,50,62,69,74,51,59,64,62,61,40,47,66,66,62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1183,238519,24,178,77,0,3,2,85.0,54.0,56.0,63.0,57.0,74.0,62,49,63,58,56,64,58,60,49,62,88,83,75,56,54,60,88,71,73,57,76,57,61,50,52,58,52,59,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1184,239119,28,178,73,0,2,2,71.0,56.0,61.0,61.0,57.0,68.0,65,52,55,60,55,59,64,59,61,60,70,71,72,59,73,62,70,83,62,56,65,57,59,60,57,55,55,60,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1185,239606,24,175,70,0,3,3,80.0,51.0,55.0,67.0,55.0,71.0,60,50,44,54,57,65,46,44,53,64,81,80,82,58,79,60,76,84,64,46,73,53,55,58,35,62,50,61,67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1186,240363,26,177,67,1,3,2,71.0,62.0,57.0,68.0,37.0,62.0,58,66,43,61,49,71,61,37,48,66,65,75,69,62,70,64,64,59,63,56,63,21,67,62,53,56,35,46,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
1187,240448,22,172,68,0,3,2,66.0,57.0,59.0,64.0,65.0,55.0,59,55,37,67,38,62,57,32,59,62,65,67,80,59,74,62,32,68,49,65,59,65,53,54,49,54,64,73,68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1188,240451,22,174,64,0,3,3,73.0,46.0,61.0,70.0,57.0,61.0,68,46,42,65,37,70,59,58,56,69,77,70,73,61,81,55,58,76,55,39,57,59,54,52,38,58,56,61,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1189,240585,22,178,75,0,3,2,72.0,42.0,55.0,62.0,61.0,63.0,60,42,53,57,31,62,52,37,53,59,73,71,72,59,70,43,69,71,63,40,49,61,55,52,41,54,62,62,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1190,240912,22,181,78,0,2,2,60.0,33.0,49.0,59.0,64.0,69.0,35,30,58,61,31,56,38,37,54,62,66,55,64,60,60,46,82,60,74,24,66,65,36,42,45,60,63,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1191,241007,22,185,75,0,3,2,68.0,35.0,54.0,61.0,62.0,68.0,63,28,60,60,27,64,40,31,51,64,69,68,49,53,63,45,74,69,71,38,58,60,50,44,41,50,59,66,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
1192,241034,22,175,72,0,2,2,75.0,42.0,57.0,62.0,61.0,64.0,61,41,54,60,38,62,54,42,53,59,72,78,65,65,70,40,59,68,64,43,60,56,59,54,46,55,61,65,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1193,241436,21,185,76,0,3,2,72.0,39.0,52.0,60.0,63.0,72.0,60,36,55,53,33,62,51,37,49,60,71,73,57,57,54,45,69,67,75,36,69,62,53,50,44,55,63,65,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
1194,241884,22,182,75,0,3,2,69.0,56.0,65.0,63.0,61.0,72.0,69,54,60,66,43,64,57,55,64,62,70,68,67,60,60,62,69,77,74,57,59,57,57,65,49,62,62,63,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1195,241938,22,178,68,0,3,3,70.0,51.0,67.0,68.0,58.0,60.0,68,50,55,71,34,66,61,42,68,68,66,73,82,58,67,55,62,68,57,51,55,58,58,65,44,63,60,58,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1196,242023,24,166,62,0,3,2,73.0,29.0,51.0,62.0,63.0,55.0,63,22,45,52,31,62,41,29,58,61,74,72,63,59,70,38,58,70,52,28,42,58,45,39,42,59,69,67,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1197,242512,21,185,83,0,3,2,70.0,33.0,53.0,58.0,64.0,76.0,57,28,58,60,30,55,49,30,54,57,72,69,66,58,67,35,81,73,81,38,64,63,44,44,37,57,64,66,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
1198,243241,22,194,80,0,3,2,59.0,43.0,52.0,54.0,65.0,66.0,55,33,62,56,46,51,52,43,47,60,51,66,51,65,48,60,66,64,70,47,60,63,37,50,49,55,67,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1199,243252,21,188,80,1,3,2,68.0,41.0,55.0,58.0,61.0,75.0,62,37,59,57,29,56,42,38,55,59,70,66,62,61,63,51,72,82,78,42,58,60,53,50,41,55,61,62,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1200,243572,24,184,75,1,4,2,62.0,29.0,46.0,56.0,66.0,55.0,60,29,64,60,20,55,26,31,29,56,64,60,54,64,61,28,59,55,57,27,50,65,40,31,34,50,68,66,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1201,244133,25,184,78,0,3,2,71.0,42.0,56.0,60.0,63.0,66.0,59,37,56,60,36,58,53,45,57,62,71,71,65,59,68,55,71,72,70,42,46,63,52,48,35,55,62,66,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1202,244398,25,170,75,0,3,2,76.0,38.0,52.0,63.0,60.0,69.0,59,32,51,60,27,60,32,32,43,61,77,75,73,57,80,50,72,77,69,40,59,60,58,47,36,62,59,62,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65
1203,244537,24,188,86,0,3,2,64.0,27.0,51.0,48.0,63.0,76.0,62,24,57,52,30,34,31,32,54,59,62,66,64,62,59,31,63,73,81,24,70,66,35,44,38,50,62,65,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
1204,244743,24,172,63,0,3,2,81.0,58.0,62.0,67.0,57.0,61.0,63,55,60,65,53,67,63,56,60,65,79,82,82,55,82,61,72,70,57,62,59,59,57,60,58,52,48,63,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1205,244757,21,175,72,1,4,2,78.0,31.0,52.0,62.0,60.0,56.0,58,29,48,58,27,62,34,41,52,57,81,76,73,63,76,32,56,70,47,27,59,64,51,45,41,60,60,60,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1206,245351,22,175,76,0,2,3,72.0,56.0,58.0,68.0,59.0,68.0,67,59,55,59,34,68,62,56,53,67,76,68,71,62,73,70,81,78,62,42,66,57,58,49,42,59,60,61,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1207,246005,20,180,78,0,3,2,72.0,30.0,53.0,60.0,62.0,70.0,52,27,60,65,28,61,26,30,62,57,74,71,65,59,69,29,69,80,73,29,52,57,58,38,31,54,62,64,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1208,246324,28,172,67,1,3,3,75.0,61.0,62.0,66.0,59.0,62.0,64,61,65,63,47,66,62,50,62,64,73,77,68,60,75,66,64,66,60,59,62,59,60,60,54,64,57,60,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1209,246341,27,177,70,0,2,3,67.0,53.0,63.0,60.0,62.0,68.0,65,46,57,61,45,57,64,66,62,61,70,65,69,60,68,67,67,72,69,58,62,65,66,66,44,60,62,62,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1210,246909,21,165,60,0,2,3,70.0,55.0,60.0,67.0,57.0,64.0,65,57,46,61,47,66,50,47,58,66,70,70,72,62,86,55,63,72,56,52,74,58,54,58,50,57,52,64,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1211,247268,20,180,69,0,2,2,67.0,61.0,64.0,65.0,62.0,66.0,63,62,58,65,48,66,62,56,61,67,65,69,62,58,66,59,53,65,70,63,61,61,65,67,56,50,62,64,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1212,248056,29,174,79,0,2,2,78.0,51.0,53.0,55.0,61.0,68.0,62,46,57,59,50,51,38,42,51,53,82,75,65,60,59,66,67,66,70,52,65,61,41,42,37,64,61,63,62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1213,248245,24,184,70,1,3,2,70.0,52.0,59.0,62.0,63.0,67.0,53,51,54,63,31,62,54,41,61,63,67,73,60,64,63,53,55,72,67,57,65,66,59,61,43,60,63,64,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1214,248861,31,175,66,0,3,3,71.0,39.0,54.0,65.0,59.0,52.0,65,21,44,62,21,70,25,55,23,65,70,72,52,55,77,61,58,74,42,55,47,60,43,59,61,47,61,60,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1215,250976,22,183,82,0,2,2,69.0,34.0,48.0,58.0,65.0,66.0,58,26,71,54,35,59,52,34,46,56,69,69,59,58,66,57,70,61,72,27,58,66,30,31,42,45,59,68,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1216,251041,32,175,70,0,3,2,72.0,33.0,52.0,60.0,60.0,71.0,57,24,60,58,28,57,49,30,45,60,71,72,66,63,79,62,73,80,69,23,64,58,45,50,34,53,58,63,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1217,251068,28,176,72,0,3,2,68.0,40.0,54.0,59.0,61.0,67.0,60,44,58,61,33,57,49,56,57,60,70,67,68,55,63,39,61,82,69,34,47,60,43,36,43,48,60,63,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1218,251635,31,179,74,0,2,2,74.0,53.0,59.0,53.0,61.0,69.0,64,38,49,63,46,43,53,58,55,56,71,76,70,60,71,72,80,78,70,67,53,63,60,52,52,58,64,61,58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1219,251846,22,178,77,0,3,2,75.0,51.0,60.0,59.0,61.0,67.0,62,45,52,62,46,56,55,54,60,61,69,79,67,57,68,62,75,66,72,51,55,63,58,55,53,57,61,62,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1220,252183,22,180,72,1,3,2,72.0,29.0,54.0,59.0,62.0,62.0,54,24,55,64,23,56,31,30,56,63,73,71,61,54,67,32,67,66,63,31,55,61,54,45,33,51,59,68,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1221,252573,21,184,70,0,2,2,69.0,41.0,53.0,63.0,63.0,59.0,63,36,55,58,31,65,43,43,49,62,68,70,66,59,61,45,60,66,55,45,61,61,50,42,49,48,62,66,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1222,252859,20,181,75,0,3,2,81.0,52.0,61.0,68.0,63.0,62.0,52,52,50,69,41,68,57,41,64,67,78,84,72,66,70,60,50,85,51,53,62,58,49,60,35,58,65,69,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
1223,253276,27,187,87,0,3,2,64.0,44.0,49.0,54.0,63.0,76.0,48,39,66,53,39,48,41,38,59,58,61,66,56,59,65,51,70,68,80,47,78,64,44,40,50,57,62,63,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
1224,253472,19,178,69,0,3,3,79.0,35.0,58.0,66.0,59.0,64.0,59,30,53,60,37,65,56,35,55,64,82,77,71,62,75,50,65,67,61,28,69,62,58,60,31,65,60,58,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1225,253856,37,173,67,0,2,3,68.0,58.0,60.0,64.0,62.0,71.0,62,55,59,61,60,64,55,54,66,63,68,68,63,63,66,62,63,69,77,58,61,65,68,55,48,62,64,60,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1226,253858,33,176,70,0,2,3,73.0,40.0,55.0,57.0,61.0,59.0,61,37,59,58,39,47,38,37,44,65,76,70,75,66,68,46,51,72,60,41,42,64,46,61,38,49,66,57,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1227,253902,20,170,66,0,3,2,73.0,61.0,64.0,68.0,50.0,64.0,61,59,55,66,62,68,65,62,65,65,70,75,72,66,72,67,52,68,68,60,53,49,61,63,65,70,45,53,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
1228,254204,19,180,70,0,3,2,71.0,38.0,59.0,54.0,59.0,64.0,65,43,48,62,45,38,34,33,51,66,73,70,77,65,77,34,77,74,62,30,55,62,43,65,27,52,61,59,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1229,254327,20,191,84,0,3,3,76.0,46.0,51.0,63.0,59.0,72.0,60,43,48,53,38,63,53,39,41,62,77,76,68,59,64,53,65,79,77,46,52,60,55,47,36,58,61,61,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1230,254583,23,180,72,1,3,2,66.0,31.0,54.0,58.0,65.0,64.0,59,27,64,66,34,52,35,39,62,60,68,64,72,60,66,47,77,66,63,25,60,63,28,30,28,61,65,67,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1231,254732,27,178,74,0,2,2,70.0,32.0,53.0,56.0,61.0,60.0,65,34,58,59,25,49,55,27,49,62,70,70,65,57,68,35,66,68,59,24,51,58,39,39,37,50,59,66,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1232,254879,26,171,62,0,3,2,72.0,59.0,60.0,66.0,61.0,57.0,65,58,42,63,43,65,57,56,61,64,74,70,81,57,81,65,72,67,46,60,68,65,57,52,54,53,63,61,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1233,254899,24,168,70,0,4,2,86.0,43.0,57.0,63.0,55.0,69.0,70,38,39,60,42,61,38,33,55,61,87,86,77,56,81,55,70,78,72,46,52,53,45,53,32,61,54,62,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65
1234,255047,25,184,80,0,2,2,51.0,31.0,42.0,48.0,65.0,65.0,41,29,72,59,18,39,32,24,33,62,45,55,45,53,55,37,79,52,68,32,70,58,24,25,37,47,66,67,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60
1235,256097,19,183,75,0,3,3,71.0,27.0,47.0,54.0,62.0,66.0,62,26,52,52,21,49,35,31,28,55,70,72,69,61,57,23,56,72,66,25,60,64,47,43,36,51,62,63,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1236,257121,21,170,65,0,3,2,75.0,48.0,57.0,69.0,59.0,63.0,61,38,38,60,33,68,53,51,56,68,79,72,80,58,83,63,69,62,60,58,68,58,51,52,48,53,58,64,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1237,257185,22,183,75,0,3,2,73.0,40.0,53.0,64.0,60.0,64.0,60,35,45,56,34,65,44,37,53,62,71,74,71,62,73,48,58,73,60,41,65,57,50,46,43,53,62,64,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1238,257188,20,174,73,0,4,4,84.0,49.0,61.0,70.0,58.0,64.0,66,50,41,58,37,72,68,65,55,65,87,81,84,53,80,57,52,69,56,45,80,58,54,63,33,66,59,63,60,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1239,257228,24,178,75,0,3,2,77.0,44.0,57.0,62.0,59.0,70.0,63,44,56,63,32,62,50,33,60,63,78,76,67,58,70,53,79,65,73,39,66,56,47,48,44,50,58,63,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1240,257502,23,183,83,0,3,2,74.0,55.0,65.0,62.0,57.0,70.0,71,51,48,64,26,63,66,65,67,63,72,76,52,57,72,61,63,70,75,65,57,57,59,61,45,58,55,61,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1241,258095,18,180,65,0,4,3,71.0,46.0,59.0,73.0,59.0,64.0,55,41,47,65,39,74,36,38,63,72,74,69,77,62,76,57,59,73,59,47,64,60,57,62,42,72,56,63,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1242,258768,20,181,64,0,3,3,76.0,34.0,49.0,62.0,61.0,57.0,54,33,52,54,29,65,49,39,50,58,77,75,59,58,71,29,56,74,50,35,55,59,44,36,44,52,58,67,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1243,258770,21,169,55,1,4,2,78.0,43.0,52.0,65.0,60.0,51.0,68,41,47,52,30,64,42,38,44,60,77,79,78,63,82,48,63,62,41,42,60,61,54,48,41,53,60,63,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1244,259584,18,179,79,0,3,2,65.0,49.0,62.0,64.0,64.0,63.0,69,43,65,68,53,66,64,50,58,68,61,69,52,66,57,69,56,68,61,40,65,62,64,51,35,55,64,64,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1245,259818,21,170,68,0,3,2,72.0,30.0,53.0,58.0,61.0,63.0,63,27,60,61,26,53,33,33,55,61,75,70,65,60,67,43,59,68,65,23,52,65,40,37,34,50,55,64,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1246,259850,25,170,66,0,3,4,72.0,52.0,62.0,65.0,59.0,61.0,70,45,49,61,58,70,55,51,55,61,70,73,65,55,70,59,55,70,59,55,55,63,61,65,55,55,60,59,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1247,259881,27,180,77,0,3,2,69.0,35.0,50.0,65.0,62.0,60.0,62,33,64,60,33,70,32,32,43,61,70,68,66,57,58,38,71,67,62,34,45,58,51,35,40,61,57,67,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1248,260282,23,170,65,0,2,2,77.0,64.0,62.0,65.0,58.0,72.0,62,65,62,67,61,64,62,61,57,60,82,73,76,62,80,67,74,81,68,62,69,56,62,58,64,60,59,58,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1249,261016,25,177,76,0,2,2,74.0,50.0,51.0,58.0,61.0,63.0,60,47,52,56,34,58,37,43,38,54,75,73,66,64,72,64,73,68,57,49,67,61,54,47,44,49,60,65,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1250,261561,20,175,72,0,3,3,74.0,48.0,55.0,61.0,63.0,59.0,63,48,55,63,45,65,48,55,55,55,75,73,62,55,67,44,67,70,55,49,55,64,48,35,61,65,63,65,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1251,262343,28,178,75,0,3,2,76.0,35.0,58.0,64.0,60.0,66.0,64,37,60,61,38,64,31,34,55,62,74,77,71,56,70,25,67,77,66,30,54,61,64,62,40,66,57,62,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1252,262584,21,181,76,0,3,2,75.0,54.0,58.0,67.0,48.0,52.0,72,51,49,58,48,69,54,51,54,67,79,72,68,62,66,60,48,70,47,54,45,48,60,48,55,45,44,50,51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
1253,263034,22,186,76,0,3,2,82.0,35.0,51.0,57.0,67.0,62.0,57,34,67,57,28,48,45,41,45,59,80,84,78,62,66,44,47,53,68,32,62,67,28,42,37,62,66,68,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
