,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),lwb
156,179899,34,170,64,0,2,3,63.0,60.0,68.0,66.0,65.0,66.0,68,51,37,68,57,64,66,67,67,66,65,62,69,63,81,72,68,71,62,67,69,71,57,71,73,69,72,64,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
157,188168,33,188,83,0,3,3,55.0,55.0,61.0,66.0,70.0,71.0,64,53,66,64,33,67,66,53,60,67,54,55,69,67,55,64,70,71,76,57,60,70,65,52,49,57,71,71,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69
158,194726,30,179,70,0,2,3,70.0,48.0,62.0,67.0,64.0,69.0,66,41,54,65,57,66,61,55,58,67,71,69,70,65,73,59,59,76,71,49,56,64,66,60,42,67,66,65,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
159,198489,32,180,70,0,2,3,71.0,64.0,66.0,70.0,62.0,75.0,70,63,67,66,59,68,67,61,62,71,72,71,75,69,73,70,68,75,70,62,88,56,67,64,65,66,65,61,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
160,202113,27,177,72,1,3,3,80.0,56.0,62.0,67.0,67.0,69.0,60,55,63,64,31,67,47,42,62,64,78,81,77,67,77,64,74,63,71,58,69,67,62,68,51,64,67,70,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
161,203544,32,175,67,0,2,3,66.0,58.0,67.0,67.0,67.0,63.0,69,50,58,69,52,64,70,66,66,66,67,66,73,71,75,71,76,65,60,63,66,71,62,64,65,69,68,65,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
162,208024,28,188,75,0,2,2,58.0,28.0,54.0,60.0,68.0,77.0,58,21,68,63,21,58,26,24,58,63,53,62,55,65,56,45,73,80,82,24,64,66,47,44,34,59,70,69,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67
163,208806,27,185,78,0,2,2,63.0,43.0,58.0,61.0,68.0,70.0,67,41,62,64,34,58,57,29,57,66,66,61,56,68,69,55,75,74,71,38,59,66,47,45,39,59,68,70,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69
164,210723,29,182,75,0,2,3,66.0,52.0,64.0,65.0,66.0,74.0,68,44,60,66,53,62,65,69,62,66,67,65,67,67,67,66,83,76,74,56,71,66,57,56,54,68,65,67,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
165,214906,29,190,81,0,2,2,66.0,36.0,59.0,60.0,69.0,74.0,63,35,72,63,27,55,65,71,64,64,63,68,67,68,56,38,81,76,75,35,69,70,41,42,38,59,67,69,66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69
166,215938,30,181,75,0,3,3,78.0,60.0,61.0,64.0,64.0,79.0,63,63,70,64,64,61,62,42,62,64,73,82,68,68,73,63,88,81,76,53,80,61,62,57,52,62,63,66,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
167,215969,28,177,70,1,3,3,54.0,48.0,63.0,65.0,68.0,63.0,70,48,59,70,38,65,41,42,68,65,56,53,70,58,75,58,83,75,52,40,71,65,49,49,48,58,70,70,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
168,219670,26,180,70,0,2,2,71.0,53.0,64.0,67.0,67.0,79.0,65,42,61,67,39,66,61,43,59,67,69,72,72,69,71,75,77,80,77,55,81,67,60,68,53,66,65,71,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71
169,222273,32,178,75,0,2,3,75.0,57.0,69.0,67.0,64.0,66.0,73,52,49,68,52,68,77,66,65,64,75,75,72,70,72,66,54,73,63,64,66,65,66,68,42,62,66,67,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
170,228600,25,171,70,0,2,2,86.0,34.0,62.0,70.0,64.0,70.0,66,32,57,64,29,68,63,44,63,68,85,86,88,63,78,30,62,67,71,33,75,64,69,59,37,70,63,67,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
171,233871,34,176,77,0,3,3,70.0,68.0,66.0,68.0,66.0,71.0,69,66,59,65,57,70,59,62,64,70,71,69,65,67,67,72,59,66,70,72,82,69,65,67,65,53,64,68,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
172,241073,23,180,72,0,3,3,81.0,35.0,57.0,66.0,64.0,63.0,62,32,48,62,27,63,63,31,54,70,82,81,70,70,67,42,65,71,60,33,59,63,55,48,38,63,63,68,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
173,242995,28,171,60,0,2,3,78.0,47.0,57.0,66.0,66.0,67.0,64,44,51,60,39,65,50,39,49,63,77,78,76,65,77,59,68,75,61,42,70,62,53,55,44,59,71,69,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
174,243608,21,183,72,0,2,3,89.0,55.0,64.0,68.0,57.0,63.0,74,52,37,63,41,68,70,63,58,65,87,90,83,57,75,62,57,77,59,62,55,56,50,58,49,58,57,65,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
175,193475,31,178,66,0,2,3,68.0,50.0,66.0,65.0,65.0,68.0,69,43,58,67,43,64,68,63,66,65,67,68,70,62,68,60,83,68,67,52,67,65,64,61,49,65,67,66,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
176,200820,27,180,74,0,2,3,66.0,63.0,67.0,68.0,67.0,69.0,73,59,58,63,65,65,78,69,66,70,66,66,75,67,71,68,74,53,76,66,68,64,64,65,62,68,71,69,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
177,201103,33,175,76,0,2,3,68.0,69.0,68.0,69.0,66.0,63.0,72,63,61,70,59,67,72,70,65,70,65,70,73,70,67,77,53,48,75,80,55,62,59,59,62,70,60,75,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68
178,202528,27,178,75,0,3,2,66.0,51.0,63.0,65.0,64.0,69.0,65,50,59,63,41,63,55,60,62,64,63,69,73,61,70,57,56,88,66,48,54,63,58,62,42,65,64,65,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
179,202864,29,186,75,0,2,3,79.0,62.0,64.0,62.0,61.0,82.0,68,59,59,65,51,62,71,70,64,63,74,83,70,57,49,75,84,81,82,63,81,56,61,54,49,49,55,70,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68
180,210381,27,190,87,0,3,2,65.0,68.0,67.0,66.0,65.0,66.0,66,62,52,71,55,69,71,73,68,72,70,61,44,65,51,80,59,63,73,74,56,66,63,58,58,64,62,70,67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68
181,212066,29,175,68,0,2,3,78.0,55.0,65.0,67.0,62.0,75.0,71,46,52,65,46,64,73,75,63,67,76,79,80,65,78,67,81,84,74,65,63,59,68,57,44,65,62,65,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
182,212483,27,170,64,0,2,3,82.0,52.0,60.0,67.0,63.0,59.0,61,52,49,64,46,65,59,36,59,65,83,81,78,63,87,53,78,70,51,49,60,65,60,58,53,63,66,64,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
183,219957,26,181,76,0,3,3,68.0,52.0,60.0,67.0,66.0,69.0,65,52,41,67,30,67,52,37,58,67,71,66,76,59,70,61,70,74,70,46,62,60,69,54,40,50,67,75,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
184,221197,24,185,80,1,3,3,87.0,62.0,60.0,69.0,43.0,67.0,63,63,58,62,41,70,52,40,60,66,86,88,79,58,65,64,63,70,69,61,57,45,64,62,60,65,40,42,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60
185,221713,29,178,75,0,3,3,71.0,53.0,61.0,62.0,63.0,71.0,69,49,58,59,57,61,69,61,57,61,71,71,70,63,67,61,75,81,67,50,69,62,57,59,59,58,63,65,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
186,223668,27,186,84,0,3,2,70.0,44.0,50.0,60.0,69.0,73.0,54,48,68,59,23,59,24,23,52,64,67,72,52,67,58,54,77,71,73,34,72,70,38,42,43,54,68,70,66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67
187,229640,24,174,72,0,3,3,85.0,46.0,62.0,70.0,60.0,66.0,65,43,48,65,46,70,55,37,62,68,84,86,79,62,78,58,89,78,58,34,64,61,68,63,41,57,60,63,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
188,229650,24,181,70,0,2,2,77.0,43.0,63.0,64.0,63.0,67.0,66,34,59,65,36,64,59,55,64,64,73,81,66,60,71,56,69,74,71,49,50,65,58,60,46,64,63,64,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
189,233911,26,166,61,0,3,2,77.0,47.0,57.0,65.0,60.0,58.0,68,39,49,58,22,59,60,51,57,66,75,79,80,65,88,69,88,89,34,50,73,64,49,47,39,56,55,63,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
190,240020,23,179,66,0,3,2,68.0,36.0,53.0,65.0,67.0,69.0,60,30,70,61,32,65,50,38,50,66,70,67,66,63,69,46,72,72,66,33,70,64,59,40,46,63,66,68,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
191,240773,22,181,70,0,2,2,75.0,43.0,56.0,62.0,64.0,68.0,66,41,52,62,40,61,55,46,50,60,76,74,68,57,77,48,57,78,65,43,65,63,51,44,43,53,66,68,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
192,244187,26,180,75,0,3,2,79.0,34.0,62.0,59.0,62.0,70.0,70,32,61,64,26,58,54,34,58,62,77,81,65,59,51,35,71,73,71,34,65,64,54,60,37,49,58,64,66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
193,244661,21,175,73,1,4,3,83.0,40.0,59.0,72.0,60.0,65.0,63,23,42,64,25,73,49,41,50,68,86,80,84,66,81,67,81,68,62,50,65,58,59,62,38,59,59,66,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
194,246118,25,178,73,0,3,2,74.0,42.0,60.0,64.0,64.0,72.0,65,34,53,65,39,65,57,38,58,62,72,75,72,62,74,53,69,81,70,43,67,65,60,53,45,52,64,66,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
195,246974,22,180,73,1,3,3,77.0,47.0,57.0,70.0,62.0,67.0,68,46,45,61,39,71,70,38,46,70,76,77,73,63,68,52,68,65,68,42,68,61,60,48,46,70,64,65,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
196,247385,20,175,73,0,2,2,70.0,41.0,54.0,66.0,64.0,64.0,68,40,59,58,30,68,48,32,50,66,70,70,68,63,68,53,73,74,62,30,52,63,55,44,40,52,62,68,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
197,253122,20,179,70,0,3,2,83.0,50.0,56.0,67.0,63.0,71.0,56,51,56,60,34,65,31,34,59,64,83,83,86,64,74,46,86,85,62,53,71,63,57,60,47,63,65,64,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
198,253766,21,173,62,0,3,3,76.0,50.0,63.0,69.0,62.0,52.0,69,55,53,67,32,71,48,39,63,68,74,78,72,69,77,45,58,70,41,49,54,65,61,58,44,51,64,61,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
199,254258,20,182,76,0,2,3,74.0,50.0,58.0,70.0,65.0,68.0,66,46,58,64,50,70,74,36,48,68,76,73,75,64,69,57,71,63,71,50,67,65,58,50,56,75,64,66,67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
200,164766,33,185,75,0,3,2,64.0,51.0,59.0,66.0,64.0,71.0,63,50,59,65,37,64,55,33,57,69,63,65,66,63,68,58,80,69,75,47,61,66,59,55,58,69,60,68,67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67
201,177564,36,170,65,0,2,2,79.0,43.0,60.0,67.0,59.0,70.0,68,34,45,58,42,63,67,58,59,65,76,82,85,62,91,64,90,75,63,35,77,66,56,53,59,65,60,58,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
202,179663,32,180,81,0,3,3,68.0,56.0,63.0,66.0,64.0,65.0,67,57,57,63,44,66,45,53,63,62,67,68,74,62,70,61,66,77,66,52,48,66,66,64,53,66,64,65,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
203,182694,31,181,78,0,3,3,69.0,45.0,61.0,63.0,65.0,66.0,66,35,62,62,26,63,60,52,59,64,67,70,66,64,65,57,70,70,65,61,64,66,54,59,34,55,65,65,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
204,184229,33,180,78,0,4,2,72.0,50.0,61.0,62.0,61.0,75.0,66,40,50,64,37,57,58,57,60,63,74,70,73,64,75,70,48,79,75,55,77,63,53,53,50,65,64,62,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
205,202115,31,178,72,0,3,3,69.0,46.0,64.0,70.0,62.0,62.0,68,36,60,67,49,68,60,47,67,72,74,65,77,65,76,66,70,55,61,43,69,67,59,59,60,66,56,66,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
206,210389,27,177,70,0,3,2,78.0,49.0,60.0,65.0,62.0,66.0,63,50,50,63,23,63,62,27,60,64,76,79,76,64,74,52,64,71,63,49,68,63,63,59,40,61,64,62,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
207,213512,29,183,75,0,4,4,60.0,62.0,69.0,70.0,61.0,71.0,76,56,36,66,55,69,73,71,67,71,68,54,73,67,73,75,67,76,68,67,74,65,53,69,62,66,61,64,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
208,222306,29,182,71,0,3,3,78.0,53.0,64.0,68.0,61.0,63.0,65,47,61,65,42,68,65,69,55,65,82,75,81,64,65,63,72,70,63,57,54,62,60,64,45,59,61,62,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
209,222798,29,179,70,0,4,4,75.0,60.0,61.0,66.0,62.0,69.0,66,55,58,64,40,65,55,50,60,65,72,78,72,61,73,68,62,76,68,69,63,65,65,57,45,57,63,62,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
210,223747,26,178,77,0,2,3,61.0,42.0,64.0,66.0,66.0,66.0,70,38,59,66,35,66,70,68,61,66,59,63,69,64,72,45,79,61,69,42,59,67,61,55,46,56,68,67,66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
211,225996,28,175,72,0,3,2,69.0,47.0,63.0,62.0,62.0,67.0,65,40,55,63,24,61,68,62,63,63,71,68,62,63,71,60,62,84,58,50,71,63,56,59,54,59,62,63,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
212,226005,30,172,70,0,2,3,72.0,59.0,65.0,66.0,62.0,65.0,67,55,43,67,55,66,52,60,65,66,73,72,76,60,66,63,58,70,65,64,61,64,56,65,63,59,61,65,66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
213,227675,30,178,74,0,2,3,76.0,60.0,62.0,68.0,59.0,63.0,67,59,45,64,54,68,60,56,56,67,78,75,76,63,69,68,61,71,68,55,41,58,60,62,53,63,60,63,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
214,228759,25,183,71,0,4,2,72.0,47.0,56.0,62.0,63.0,71.0,62,36,63,63,51,61,51,30,63,62,73,71,68,61,62,53,82,81,74,63,50,62,60,42,42,56,62,65,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
215,229249,25,172,64,0,2,3,89.0,57.0,59.0,68.0,52.0,46.0,66,63,38,58,54,69,55,39,52,65,86,91,78,56,86,67,45,65,33,36,53,49,51,67,55,53,56,53,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63
216,232759,22,180,75,0,3,2,72.0,49.0,56.0,64.0,63.0,68.0,61,46,56,65,28,62,47,49,54,65,71,73,67,64,70,59,68,72,66,52,70,64,44,41,40,55,64,64,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
217,233476,23,178,70,0,3,3,79.0,36.0,56.0,70.0,58.0,65.0,70,25,41,63,25,70,54,32,59,67,80,79,86,60,77,44,72,69,67,48,54,57,64,34,40,63,58,63,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
218,234258,23,179,68,0,2,3,77.0,50.0,65.0,66.0,59.0,62.0,72,44,49,64,57,65,69,68,65,66,78,76,77,60,60,55,56,78,56,53,56,62,59,60,53,64,59,61,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
219,234300,22,183,76,1,2,3,88.0,63.0,57.0,67.0,43.0,58.0,53,67,55,64,54,69,59,39,53,68,88,88,62,64,68,64,42,58,68,54,37,42,68,55,54,58,50,42,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
220,235166,24,179,65,0,2,2,85.0,43.0,60.0,66.0,54.0,68.0,63,38,42,61,35,64,58,47,51,62,84,85,80,64,79,55,75,89,56,43,72,56,57,65,35,61,55,56,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
221,235751,26,181,75,0,3,2,71.0,48.0,61.0,62.0,63.0,72.0,66,41,55,64,28,59,47,34,65,63,70,72,66,65,67,66,74,74,72,50,71,63,53,57,37,64,63,64,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
222,237600,24,176,71,0,3,4,73.0,62.0,65.0,71.0,50.0,61.0,68,58,51,66,60,72,66,59,60,70,76,70,77,61,75,68,53,55,62,63,66,55,60,67,66,67,38,58,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
223,238346,23,179,73,0,2,3,85.0,43.0,57.0,65.0,61.0,66.0,59,36,57,63,33,65,57,38,51,62,85,85,72,66,69,53,60,64,61,44,80,64,63,56,48,64,60,61,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
224,238379,21,185,81,1,3,3,71.0,49.0,65.0,73.0,62.0,70.0,64,55,60,72,32,73,45,40,64,72,69,72,76,70,77,51,74,74,69,38,67,59,62,68,41,65,64,65,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69
225,239513,22,193,78,0,3,3,75.0,45.0,54.0,63.0,63.0,73.0,62,39,55,56,47,64,49,44,48,62,71,78,67,58,67,59,44,77,76,41,69,62,55,53,52,58,63,65,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67
226,239948,23,174,70,0,3,2,78.0,56.0,63.0,69.0,62.0,64.0,71,55,59,65,49,65,68,48,61,72,79,77,80,60,72,65,53,74,61,50,61,60,59,57,58,62,63,63,61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
227,241726,21,181,75,0,3,3,78.0,57.0,57.0,66.0,60.0,67.0,65,54,48,59,54,65,60,54,51,65,79,78,66,64,81,71,61,75,66,57,61,65,58,51,38,63,57,63,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
228,243100,26,180,75,1,4,3,77.0,41.0,58.0,65.0,61.0,72.0,57,37,49,63,36,63,49,48,53,63,77,77,82,60,70,45,72,78,71,39,66,61,67,60,39,62,59,66,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
229,244318,25,181,70,1,3,3,70.0,58.0,64.0,67.0,61.0,63.0,65,57,64,68,45,67,50,52,66,68,69,71,72,64,63,63,70,65,59,58,67,58,65,63,50,58,60,63,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
230,251362,30,189,80,0,3,2,67.0,43.0,58.0,60.0,64.0,77.0,64,25,63,63,33,58,52,38,55,63,68,66,60,62,61,67,66,75,80,60,74,64,50,54,40,58,65,65,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67
231,251776,26,177,73,0,2,2,67.0,32.0,55.0,64.0,66.0,70.0,59,33,61,68,28,62,38,63,28,66,69,65,70,63,72,29,64,76,66,28,75,58,55,49,41,60,69,70,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
232,253953,20,186,78,0,4,2,81.0,66.0,59.0,68.0,40.0,74.0,64,68,60,62,57,72,65,43,56,66,75,85,66,57,62,73,77,85,76,56,55,35,71,52,59,72,33,43,45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60
233,257242,25,174,71,0,3,2,75.0,48.0,59.0,65.0,64.0,66.0,65,49,56,64,25,66,40,38,57,64,76,74,71,55,77,54,75,72,63,46,66,64,58,54,34,56,67,65,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
234,258598,23,179,77,0,2,2,67.0,44.0,49.0,69.0,65.0,66.0,54,34,50,58,28,70,32,34,54,72,68,67,57,71,65,75,59,73,63,34,67,67,58,34,46,61,67,67,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
